sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_029872345.1_ASM2987234v1_genomic_k31_w50_minimizers.hll,2979.16,2814.47,3169.77,190.612,0.0677257
GCA_029682285.1_PDT001543788.1_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3147.94,168.784,0.0601987
GCA_031817375.1_PDT001702307.1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3180.7,201.537,0.0705053
GCA_050770015.1_ASM5077001v1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3164.92,185.759,0.0652846
GCA_032744255.1_ASM3274425v1_genomic_k31_w50_minimizers.hll,2979.16,2864.42,3180.7,201.537,0.0703587
GCA_023747375.1_PDT001323944.1_genomic_k31_w50_minimizers.hll,2979.16,2800.23,3147.94,168.784,0.0602753
GCA_025926175.1_PDT001471690.1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3156.43,177.269,0.0630648
GCA_000799205.1_ASM79920v1_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3151.58,172.42,0.0613656
GCA_050770295.1_ASM5077029v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3133.41,154.249,0.0554365
GCA_013186715.1_ASM1318671v1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3101.96,122.799,0.0438348
GCA_027266975.1_PDT001543733.1_genomic_k31_w50_minimizers.hll,2979.16,2875.14,3163.7,184.546,0.0641867
GCA_036709955.1_ASM3670995v1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3111.63,132.47,0.0467712
GCA_036953985.1_ASM3695398v1_genomic_k31_w50_minimizers.hll,2979.16,2841.8,3180.7,201.537,0.0709186
GCA_001022955.1_ASM102295v1_genomic_k31_w50_minimizers.hll,2979.16,2815.66,3099.54,120.383,0.0427547
GCA_032281185.1_PDT001702064.1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,3158.85,179.695,0.0633386
GCA_964208885.1_FFSG_17.1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3129.78,150.617,0.053583
GCA_025926755.1_PDT001471703.1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3156.43,177.269,0.062694
GCA_009755685.1_ASM975568v1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3213.51,234.355,0.082329
GCA_016403185.1_ASM1640318v1_genomic_k31_w50_minimizers.hll,2979.16,2804.97,3143.1,163.938,0.0584454
GCA_036710415.1_ASM3671041v1_genomic_k31_w50_minimizers.hll,2979.16,2814.47,3177.05,197.894,0.0703132
GCA_049320325.1_ASM4932032v1_genomic_k31_w50_minimizers.hll,2979.16,2839.42,3098.33,119.174,0.0419713
GCA_030874065.1_PDT001701744.1_genomic_k31_w50_minimizers.hll,2979.16,2800.23,3167.34,188.185,0.0672036
GCA_964208895.1_FFSG_11-B-Q20.1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3129.78,150.617,0.053583
GCA_028622135.1_ASM2862213v1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3164.92,185.759,0.0655311
GCA_049321935.1_ASM4932193v1_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3151.58,172.42,0.0614955
GCA_049859025.1_PDT002727845.1_genomic_k31_w50_minimizers.hll,2979.16,2772.96,3128.56,149.407,0.0538798
GCA_004011455.2_ASM401145v2_genomic_k31_w50_minimizers.hll,2979.16,2873.95,3127.35,148.196,0.0515654
GCA_025536595.1_ASM2553659v1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3175.84,196.68,0.0688063
GCA_050717775.1_PDT002792887.1_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3109.21,130.052,0.0460915
GCA_023154075.1_ASM2315407v1_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3160.07,180.907,0.0649069
GCA_048772685.1_PDT002669215.1_genomic_k31_w50_minimizers.hll,2979.16,2831.1,3095.92,116.758,0.0412413
GCA_032515425.1_ASM3251542v1_genomic_k31_w50_minimizers.hll,2979.16,2904.96,3251.27,272.116,0.0936726
GCA_017151305.1_ASM1715130v1_genomic_k31_w50_minimizers.hll,2979.16,2859.65,3150.37,171.208,0.0598703
GCA_037148835.1_ASM3714883v1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3172.2,193.039,0.0680993
GCA_001276465.1_ASM127646v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3007.97,28.8113,0.0101341
GCA_018596525.1_ASM1859652v1_genomic_k31_w50_minimizers.hll,2979.16,2815.66,3169.77,190.612,0.0676972
GCA_053220365.1_ASM5322036v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3133.41,154.249,0.0554365
GCA_034677925.1_PDT001704619.1_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3157.64,178.482,0.063309
GCA_025482875.1_ASM2548287v1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3137.04,157.882,0.0560491
GCA_020682285.1_PDT001164356.1_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3110.42,131.261,0.0464418
GCA_034106465.1_ASM3410646v1_genomic_k31_w50_minimizers.hll,2979.16,2783.63,3134.62,155.46,0.0558479
GCA_900180435.1_Enterobacter_muelleri_JM-458T.fasta_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3134.62,155.46,0.0551428
GCA_008641005.1_ASM864100v1_genomic_k31_w50_minimizers.hll,2979.16,2823.97,2994.76,15.5998,0.00552407
GCA_053643055.1_ASM5364305v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3186.77,207.609,0.0732086
GCA_025212595.1_PDT001416964.1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3117.67,138.517,0.0485393
GCA_050000155.1_PDT002076764.2_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3134.62,155.46,0.055166
GCA_003965575.1_ASM396557v1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3170.98,191.825,0.0682432
GCA_024451265.1_ASM2445126v1_genomic_k31_w50_minimizers.hll,2979.16,2808.53,3120.09,140.936,0.0501813
GCA_032470615.1_ASM3247061v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3134.62,155.46,0.0558717
GCA_053364735.1_ASM5336473v1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3167.34,188.185,0.0665545
GCA_027267235.1_PDT001543702.1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3114.05,134.888,0.04815
GCA_049745235.1_PDT002721080.1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3010.37,31.2145,0.0109657
GCA_900077725.1_11983_7_11_genomic_k31_w50_minimizers.hll,2979.16,2903.77,3057.31,78.148,0.0269126
GCA_015685515.2_PDT000094015.3_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3109.21,130.052,0.046014
GCA_003534165.1_ASM353416v1_genomic_k31_w50_minimizers.hll,2979.16,3011.57,3382.28,403.125,0.133858
GCA_050883555.1_ASM5088355v1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3156.43,177.269,0.0629319
GCA_030542195.1_ASM3054219v1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3166.13,186.972,0.0654918
GCA_025213375.1_PDT001417032.1_genomic_k31_w50_minimizers.hll,2979.16,2844.18,3118.88,139.726,0.049127
GCA_032746395.1_ASM3274639v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3141.88,162.726,0.0567388
GCA_025926215.1_PDT001471684.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3152.79,173.632,0.0612532
GCA_027267135.1_PDT001543711.1_genomic_k31_w50_minimizers.hll,2979.16,2786,3146.73,167.573,0.0601482
GCA_050898915.1_PDT002802614.1_genomic_k31_w50_minimizers.hll,2979.16,2791.92,3143.1,163.938,0.0587186
GCA_031385605.1_PDT001810324.1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3166.13,186.972,0.0665166
GCA_049726765.1_ASM4972676v1_genomic_k31_w50_minimizers.hll,2979.16,2806.16,3007.97,28.8113,0.0102671
GCA_030820895.1_PDT001702769.1_genomic_k31_w50_minimizers.hll,2979.16,2799.04,3164.92,185.759,0.0663652
GCA_032470365.1_ASM3247036v1_genomic_k31_w50_minimizers.hll,2979.16,2780.07,3137.04,157.882,0.0567905
GCA_031576975.1_PDT001702778.1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3203.78,224.624,0.078582
GCA_017169075.1_ASM1716907v1_genomic_k31_w50_minimizers.hll,2979.16,2762.31,3121.3,142.146,0.0514591
GCA_004011475.2_ASM401147v2_genomic_k31_w50_minimizers.hll,2979.16,2875.14,3129.78,150.617,0.052386
GCA_049770655.1_PDT002720674.1_genomic_k31_w50_minimizers.hll,2979.16,2850.13,2998.36,19.2019,0.00673719
GCA_053354735.1_PDT002975051.1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3089.88,110.719,0.0391247
GCA_001022095.1_ASM102209v1_genomic_k31_w50_minimizers.hll,2979.16,2844.18,3124.93,145.776,0.051254
GCA_022543885.1_ASM2254388v1_genomic_k31_w50_minimizers.hll,2979.16,3085.05,3160.07,180.907,0.05864
GCA_001518285.1_ASM151828v1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,2999.56,20.4027,0.00720967
GCA_023154115.1_ASM2315411v1_genomic_k31_w50_minimizers.hll,2979.16,2800.23,3144.31,165.149,0.0589771
GCA_000952605.1_ASM95260v1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3209.86,230.705,0.0808104
GCA_053710475.1_ASM5371047v1_genomic_k31_w50_minimizers.hll,2979.16,2772.96,3174.62,195.466,0.0704901
GCA_030869765.1_PDT001701932.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3118.88,139.726,0.0492919
GCA_025902225.1_PDT001469796.1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3003.16,24.0059,0.00841219
GCA_031385625.1_PDT001810328.1_genomic_k31_w50_minimizers.hll,2979.16,2831.1,3109.21,130.052,0.0459367
GCA_036948005.1_ASM3694800v1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3097.12,117.966,0.041703
GCA_020702075.1_PDT001164372.1_genomic_k31_w50_minimizers.hll,2979.16,2794.3,3128.56,149.407,0.0534684
GCA_029678345.1_PDT001487152.2_genomic_k31_w50_minimizers.hll,2979.16,2838.24,3085.05,105.89,0.0373084
GCA_001011855.1_ASM101185v1_genomic_k31_w50_minimizers.hll,2979.16,2786,3151.58,172.42,0.0618882
GCA_022544335.1_ASM2254433v1_genomic_k31_w50_minimizers.hll,2979.16,2969.57,3087.46,108.304,0.0364715
GCA_032004525.1_ASM3200452v1_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3147.94,168.784,0.0600716
GCA_016771015.1_ASM1677101v1_genomic_k31_w50_minimizers.hll,2979.16,2856.08,3150.37,171.208,0.0599451
GCA_032803805.1_ASM3280380v1_genomic_k31_w50_minimizers.hll,2979.16,2802.6,3145.52,166.361,0.0593595
GCA_004011375.2_ASM401137v2_genomic_k31_w50_minimizers.hll,2979.16,2869.18,3124.93,145.776,0.0508074
GCA_028614885.1_ASM2861488v1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3162.49,183.333,0.0650845
GCA_015685375.1_PDT000434484.1_genomic_k31_w50_minimizers.hll,2979.16,2857.27,3129.78,150.617,0.0527136
GCA_032979385.3_PDT001707659.4_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3173.41,194.253,0.0682412
GCA_052887035.1_ASM5288703v1_genomic_k31_w50_minimizers.hll,2979.16,2813.28,3155.22,176.057,0.0625807
GCA_018597625.1_ASM1859762v1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3157.64,178.482,0.0634694
GCA_036953265.1_ASM3695326v1_genomic_k31_w50_minimizers.hll,2979.16,2775.33,3089.88,110.719,0.0398941
GCA_052851805.1_PDT002938350.1_genomic_k31_w50_minimizers.hll,2979.16,2822.78,3105.58,126.425,0.0447874
GCA_050333135.1_PDT002130802.2_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3162.49,183.333,0.0649749
GCA_900077295.1_12045_4_58_genomic_k31_w50_minimizers.hll,2979.16,2875.14,3032.02,52.8594,0.018385
GCA_036879275.1_ASM3687927v1_genomic_k31_w50_minimizers.hll,2979.16,2783.63,3149.15,169.996,0.0610701
GCA_025927235.1_PDT001471698.1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3111.63,132.47,0.0468302
GCA_013169015.1_ASM1316901v1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3123.72,144.566,0.0506379
GCA_023749275.1_ASM2374927v1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3123.72,144.566,0.0511708
GCA_048773115.1_PDT002669201.1_genomic_k31_w50_minimizers.hll,2979.16,2851.32,2985.16,5.99817,0.00210365
GCA_032816135.1_ASM3281613v1_genomic_k31_w50_minimizers.hll,2979.16,2871.57,3192.84,213.684,0.0744137
GCA_001525135.1_ASM152513v1_genomic_k31_w50_minimizers.hll,2979.16,2884.68,3027.21,48.047,0.0166559
GCA_036731645.1_ASM3673164v1_genomic_k31_w50_minimizers.hll,2979.16,2878.72,3114.05,134.888,0.0468571
GCA_036731685.1_ASM3673168v1_genomic_k31_w50_minimizers.hll,2979.16,2881.1,3116.47,137.307,0.0476578
GCA_000498635.1_L1_genomic_k31_w50_minimizers.hll,2979.16,2774.15,3147.94,168.784,0.0608419
GCA_015208395.1_ASM1520839v1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3180.7,201.537,0.0711568
GCA_015685395.1_PDT000434590.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3115.26,136.098,0.0480118
GCA_000492675.1_Ente_cloa_BWH_31_V1_genomic_k31_w50_minimizers.hll,2979.16,2871.57,3129.78,150.617,0.0524512
GCA_033486455.1_ASM3348645v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3184.34,205.18,0.0715413
GCA_051849535.1_ASM5184953v1_genomic_k31_w50_minimizers.hll,2979.16,2804.97,3146.73,167.573,0.0597413
GCA_022544255.1_ASM2254425v1_genomic_k31_w50_minimizers.hll,2979.16,2965.97,3280.57,301.41,0.101623
GCA_050770175.1_ASM5077017v1_genomic_k31_w50_minimizers.hll,2979.16,2841.8,3120.09,140.936,0.0495938
GCA_015959575.1_PDT000893461.1_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3160.07,180.907,0.0641152
GCA_025942055.1_ASM2594205v1_genomic_k31_w50_minimizers.hll,2979.16,2870.37,3220.81,241.656,0.0841898
GCA_033407195.1_PDT001749995.1_genomic_k31_w50_minimizers.hll,2979.16,2863.23,2995.96,16.8004,0.00586765
GCA_030818455.1_PDT001703140.1_genomic_k31_w50_minimizers.hll,2979.16,2802.6,3154,174.845,0.0623866
GCA_001312605.1_ASM131260v1_genomic_k31_w50_minimizers.hll,2979.16,2789.55,3152.79,173.632,0.0622438
GCA_016771105.1_ASM1677110v1_genomic_k31_w50_minimizers.hll,2979.16,2793.11,3150.37,171.208,0.0612966
GCA_026637775.1_ASM2663777v1_genomic_k31_w50_minimizers.hll,2979.16,2844.18,3114.05,134.888,0.047426
GCA_964208915.1_FFSG_17-26-05-21.1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3129.78,150.617,0.053583
GCA_050102835.1_PDT002037038.2_genomic_k31_w50_minimizers.hll,2979.16,2857.27,3179.48,200.322,0.0701097
GCA_001054905.1_ASM105490v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3012.78,33.6181,0.0118546
GCA_034570875.1_PDT002037246.1_genomic_k31_w50_minimizers.hll,2979.16,2847.75,3106.79,127.634,0.0448191
GCA_032741995.1_ASM3274199v1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3183.12,203.965,0.0711474
GCA_022570715.1_ASM2257071v1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3110.42,131.261,0.0461313
GCA_036879425.1_ASM3687942v1_genomic_k31_w50_minimizers.hll,2979.16,2813.28,3156.43,177.269,0.0630116
GCA_030358745.1_ASM3035874v1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3108,128.843,0.0456054
GCA_024599655.1_ASM2459965v1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3185.55,206.394,0.0728413
GCA_003985235.1_ASM398523v1_genomic_k31_w50_minimizers.hll,2979.16,2790.74,3103.17,124.008,0.0444355
GCA_000956765.1_ASM95676v1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3011.57,32.4162,0.0113879
GCA_016771805.1_ASM1677180v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3138.25,159.093,0.0571774
GCA_022543515.1_ASM2254351v1_genomic_k31_w50_minimizers.hll,2979.16,2999.56,3076.6,97.4417,0.0324853
GCA_033486515.1_ASM3348651v1_genomic_k31_w50_minimizers.hll,2979.16,2871.57,3187.98,208.824,0.0727213
GCA_022544295.1_ASM2254429v1_genomic_k31_w50_minimizers.hll,2979.16,3097.12,3387.2,408.042,0.131749
GCA_051378625.1_PDT002835733.1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3108,128.843,0.0452815
GCA_053559135.1_ASM5355913v1_genomic_k31_w50_minimizers.hll,2979.16,2841.8,3168.56,189.399,0.0666473
GCA_036955885.1_ASM3695588v1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3169.77,190.612,0.0674694
GCA_027268535.1_PDT001543685.1_genomic_k31_w50_minimizers.hll,2979.16,2823.97,3112.84,133.679,0.0473372
GCA_002886845.1_ASM288684v1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3130.99,151.828,0.0531815
GCA_032552775.1_ASM3255277v1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3092.29,113.135,0.0400454
GCA_023151935.1_ASM2315193v1_genomic_k31_w50_minimizers.hll,2979.16,2804.97,3140.67,161.515,0.0575817
GCA_030795105.1_PDT001705814.1_genomic_k31_w50_minimizers.hll,2979.16,2800.23,3167.34,188.185,0.0672036
GCA_030793785.1_PDT001705889.1_genomic_k31_w50_minimizers.hll,2979.16,2783.63,3135.83,156.671,0.0562829
GCA_025926835.1_PDT001471696.1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3157.64,178.482,0.0629376
GCA_036245665.1_ASM3624566v1_genomic_k31_w50_minimizers.hll,2979.16,2790.74,3135.83,156.671,0.0561395
GCA_027266895.1_PDT001543743.1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3112.84,133.679,0.0475371
GCA_016632665.1_ASM1663266v1_genomic_k31_w50_minimizers.hll,2979.16,2906.16,3232.99,253.833,0.0873432
GCA_008640815.1_ASM864081v1_genomic_k31_w50_minimizers.hll,2979.16,2791.92,3139.46,160.304,0.057417
GCA_050769795.1_ASM5076979v1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,2994.76,15.5998,0.00545741
GCA_031808935.1_PDT001702564.1_genomic_k31_w50_minimizers.hll,2979.16,2822.78,3158.85,179.695,0.0636586
GCA_019012165.1_ASM1901216v1_genomic_k31_w50_minimizers.hll,2979.16,2822.78,3127.35,148.196,0.0525
GCA_016771835.1_ASM1677183v1_genomic_k31_w50_minimizers.hll,2979.16,2847.75,3184.34,205.18,0.0720498
GCA_050102975.1_PDT001844081.3_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3004.37,25.2071,0.00889243
GCA_048771415.1_PDT002669270.1_genomic_k31_w50_minimizers.hll,2979.16,2851.32,3166.13,186.972,0.0655738
GCA_049320465.1_ASM4932046v1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3112.84,133.679,0.0472378
GCA_029844865.1_ASM2984486v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3167.34,188.185,0.0663592
GCA_029686605.1_PDT001169312.1_genomic_k31_w50_minimizers.hll,2979.16,2877.52,3228.12,248.961,0.0865193
GCA_016771095.1_ASM1677109v1_genomic_k31_w50_minimizers.hll,2979.16,2856.08,3150.37,171.208,0.0599451
GCA_015278735.1_ASM1527873v1_genomic_k31_w50_minimizers.hll,2979.16,2823.97,3132.2,153.038,0.0541925
GCA_048772625.1_PDT002669218.1_genomic_k31_w50_minimizers.hll,2979.16,2841.8,3099.54,120.383,0.0423613
GCA_032517065.1_ASM3251706v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3017.58,38.4263,0.0135161
GCA_029685515.1_PDT001416897.1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3161.28,182.12,0.0643553
GCA_013740195.1_ASM1374019v1_genomic_k31_w50_minimizers.hll,2979.16,2864.42,3023.6,44.4385,0.015514
GCA_023034335.1_PDT001288887.1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,3118.88,139.726,0.0492506
GCA_022544235.1_ASM2254423v1_genomic_k31_w50_minimizers.hll,2979.16,3034.42,3141.88,162.726,0.0536268
GCA_022544155.1_ASM2254415v1_genomic_k31_w50_minimizers.hll,2979.16,3033.22,3334.41,355.252,0.11712
GCA_032739715.1_ASM3273971v1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3152.79,173.632,0.0610228
GCA_036949805.1_ASM3694980v1_genomic_k31_w50_minimizers.hll,2979.16,2847.75,3010.37,31.2145,0.0109611
GCA_050772285.1_ASM5077228v1_genomic_k31_w50_minimizers.hll,2979.16,2808.53,3147.94,168.784,0.060097
GCA_001059535.1_ASM105953v1_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3087.46,108.304,0.0384165
GCA_900447185.1_28869_G01_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3155.22,176.057,0.0631667
GCA_049320345.1_ASM4932034v1_genomic_k31_w50_minimizers.hll,2979.16,2784.81,3130.99,151.828,0.0545199
GCA_029682885.1_PDT001543721.1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3155.22,176.057,0.0624752
GCA_026310395.1_PDT001494599.1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3180.7,201.537,0.0712465
GCA_019428505.1_ASM1942850v1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3150.37,171.208,0.0605503
GCA_029686545.4_PDT001233311.4_genomic_k31_w50_minimizers.hll,2979.16,2802.6,3147.94,168.784,0.0602242
GCA_028890265.1_ASM2889026v1_genomic_k31_w50_minimizers.hll,2979.16,2745.74,3122.51,143.356,0.0522101
GCA_030249345.1_ASM3024934v1_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3105.58,126.425,0.044844
GCA_025926135.1_PDT001471682.1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3154,174.845,0.0618364
GCA_052373475.1_ASM5237347v1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3167.34,188.185,0.065643
GCA_051848975.1_ASM5184897v1_genomic_k31_w50_minimizers.hll,2979.16,2847.75,3015.18,36.022,0.0126493
GCA_001631885.1_ASM163188v1_genomic_k31_w50_minimizers.hll,2979.16,2808.53,3127.35,148.196,0.0527664
GCA_027266935.1_PDT001543738.1_genomic_k31_w50_minimizers.hll,2979.16,2808.53,2995.96,16.8004,0.00598192
GCA_053080545.1_PDT002953861.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3100.75,121.591,0.0428942
GCA_028614875.1_ASM2861487v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3172.2,193.039,0.0679
GCA_035781475.1_ASM3578147v1_genomic_k31_w50_minimizers.hll,2979.16,2793.11,3094.71,115.55,0.0413698
GCA_024915045.1_ASM2491504v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3196.49,217.33,0.0766363
GCA_001482565.1_ASM148256v1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3146.73,167.573,0.0596151
GCA_050895295.1_PDT002802536.1_genomic_k31_w50_minimizers.hll,2979.16,2844.18,3162.49,183.333,0.0644589
GCA_965643165.1_25-4452_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3139.46,160.304,0.0570533
GCA_030283785.1_ASM3028378v1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3104.37,125.216,0.0446976
GCA_030820025.1_PDT001703003.1_genomic_k31_w50_minimizers.hll,2979.16,2797.85,3139.46,160.304,0.0572953
GCA_033486395.1_ASM3348639v1_genomic_k31_w50_minimizers.hll,2979.16,2870.37,3186.77,207.609,0.0723282
GCA_019048485.1_ASM1904848v1_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3158.85,179.695,0.0637391
GCA_053646415.1_ASM5364641v1_genomic_k31_w50_minimizers.hll,2979.16,2860.84,3177.05,197.894,0.0691734
GCA_022544115.1_ASM2254411v1_genomic_k31_w50_minimizers.hll,2979.16,3040.44,3147.94,168.784,0.0555131
GCA_023154335.1_ASM2315433v1_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3111.63,132.47,0.0471469
GCA_001631385.1_ASM163138v1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3120.09,140.936,0.0495316
GCA_030542075.1_ASM3054207v1_genomic_k31_w50_minimizers.hll,2979.16,2869.18,3005.57,26.4084,0.00920415
GCA_032777265.1_PDT001786071.1_genomic_k31_w50_minimizers.hll,2979.16,2856.08,3181.91,202.751,0.0709892
GCA_053049715.1_ASM5304971v1_genomic_k31_w50_minimizers.hll,2979.16,2831.1,3157.64,178.482,0.0630433
GCA_015685775.1_PDT000433526.1_genomic_k31_w50_minimizers.hll,2979.16,2857.27,3129.78,150.617,0.0527136
GCA_053364935.1_ASM5336493v1_genomic_k31_w50_minimizers.hll,2979.16,2831.1,3164.92,185.759,0.0656136
GCA_020688805.1_PDT001164361.1_genomic_k31_w50_minimizers.hll,2979.16,2857.27,3019.99,40.8309,0.0142902
GCA_029837955.1_ASM2983795v1_genomic_k31_w50_minimizers.hll,2979.16,2838.24,3168.56,189.399,0.0667311
GCA_030444575.1_ASM3044457v1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3175.84,196.68,0.0688063
GCA_015684915.1_PDT000533673.1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3138.25,159.093,0.0571774
GCA_025214695.1_PDT001416915.1_genomic_k31_w50_minimizers.hll,2979.16,2799.04,3143.1,163.938,0.0585693
GCA_050763695.1_PDT002793546.1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3122.51,143.356,0.050235
GCA_052975065.1_ASM5297506v1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3161.28,182.12,0.0643013
GCA_052039465.1_ASM5203946v1_genomic_k31_w50_minimizers.hll,2979.16,2885.87,3150.37,171.208,0.0593264
GCA_053699035.1_ASM5369903v1_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3152.79,173.632,0.0622968
GCA_902387985.1_UHGG_MGYG-HGUT-02519_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3205,225.84,0.0787777
GCA_025927195.1_PDT001471700.1_genomic_k31_w50_minimizers.hll,2979.16,2788.37,3134.62,155.46,0.0557529
GCA_011396735.1_ASM1139673v1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3161.28,182.12,0.0644636
GCA_031819455.1_PDT001702209.1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3089.88,110.719,0.0391905
GCA_021368815.1_PDT001216427.1_genomic_k31_w50_minimizers.hll,2979.16,2863.23,3126.14,146.986,0.0513358
GCA_018145685.1_ASM1814568v1_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3104.37,125.216,0.0443779
GCA_022544275.1_ASM2254427v1_genomic_k31_w50_minimizers.hll,2979.16,3004.37,3319.71,340.55,0.113352
GCA_053365095.1_ASM5336509v1_genomic_k31_w50_minimizers.hll,2979.16,2793.11,3138.25,159.093,0.0569589
GCA_023061075.1_ASM2306107v1_genomic_k31_w50_minimizers.hll,2979.16,2875.14,2994.76,15.5998,0.00542576
GCA_965183605.1_M-M123-B_genomic_k31_w50_minimizers.hll,2979.16,2919.3,3239.08,259.925,0.0890369
