sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_001518285.1_ASM151828v1_genomic_k31_w50_minimizers.hll,5480.39,2829.91,5480.39,0,0
GCA_053710475.1_ASM5371047v1_genomic_k31_w50_minimizers.hll,5480.39,2772.96,5487.38,6.98767,0.00251993
GCA_030869765.1_PDT001701932.1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5480.39,0,0
GCA_025902225.1_PDT001469796.1_genomic_k31_w50_minimizers.hll,5480.39,2853.7,5480.39,0,0
GCA_031385625.1_PDT001810328.1_genomic_k31_w50_minimizers.hll,5480.39,2831.1,5480.39,0,0
GCA_036948005.1_ASM3694800v1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5484.59,4.19225,0.00148203
GCA_029678345.1_PDT001487152.2_genomic_k31_w50_minimizers.hll,5480.39,2838.24,5481.79,1.3973,0.000492312
GCA_032004525.1_ASM3200452v1_genomic_k31_w50_minimizers.hll,5480.39,2809.72,5481.79,1.3973,0.000497308
GCA_032803805.1_ASM3280380v1_genomic_k31_w50_minimizers.hll,5480.39,2802.6,5480.39,0,0
GCA_015685375.1_PDT000434484.1_genomic_k31_w50_minimizers.hll,5480.39,2857.27,5480.39,0,0
GCA_032979385.3_PDT001707659.4_genomic_k31_w50_minimizers.hll,5480.39,2846.56,5480.39,0,0
GCA_052887035.1_ASM5288703v1_genomic_k31_w50_minimizers.hll,5480.39,2813.28,5480.39,0,0
GCA_018597625.1_ASM1859762v1_genomic_k31_w50_minimizers.hll,5480.39,2812.09,5480.39,0,0
GCA_036953265.1_ASM3695326v1_genomic_k31_w50_minimizers.hll,5480.39,2775.33,5483.19,2.79471,0.00100698
GCA_052851805.1_PDT002938350.1_genomic_k31_w50_minimizers.hll,5480.39,2822.78,5480.39,0,0
GCA_050333135.1_PDT002130802.2_genomic_k31_w50_minimizers.hll,5480.39,2821.6,5480.39,0,0
GCA_900077295.1_12045_4_58_genomic_k31_w50_minimizers.hll,5480.39,2875.14,5515.36,34.9682,0.0121623
GCA_036879275.1_ASM3687927v1_genomic_k31_w50_minimizers.hll,5480.39,2783.63,5480.39,0,0
GCA_025927235.1_PDT001471698.1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5480.39,0,0
GCA_023749275.1_ASM2374927v1_genomic_k31_w50_minimizers.hll,5480.39,2825.16,5481.79,1.3973,0.00049459
GCA_032816135.1_ASM3281613v1_genomic_k31_w50_minimizers.hll,5480.39,2871.57,5481.79,1.3973,0.000486598
GCA_001525135.1_ASM152513v1_genomic_k31_w50_minimizers.hll,5480.39,2884.68,5480.39,0,0
GCA_036731645.1_ASM3673164v1_genomic_k31_w50_minimizers.hll,5480.39,2878.72,5488.78,8.38557,0.00291295
GCA_036731685.1_ASM3673168v1_genomic_k31_w50_minimizers.hll,5480.39,2881.1,5485.98,5.5899,0.0019402
GCA_015208395.1_ASM1520839v1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5481.79,1.3973,0.000493345
GCA_015685395.1_PDT000434590.1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5480.39,0,0
GCA_051849535.1_ASM5184953v1_genomic_k31_w50_minimizers.hll,5480.39,2804.97,5480.39,0,0
GCA_022544255.1_ASM2254425v1_genomic_k31_w50_minimizers.hll,5480.39,2965.97,5529.37,48.9764,0.0165128
GCA_050770175.1_ASM5077017v1_genomic_k31_w50_minimizers.hll,5480.39,2841.8,5480.39,0,0
GCA_015959575.1_PDT000893461.1_genomic_k31_w50_minimizers.hll,5480.39,2821.6,5480.39,0,0
GCA_025942055.1_ASM2594205v1_genomic_k31_w50_minimizers.hll,5480.39,2870.37,5488.78,8.38557,0.00292142
GCA_033407195.1_PDT001749995.1_genomic_k31_w50_minimizers.hll,5480.39,2863.23,5481.79,1.3973,0.000488015
GCA_030818455.1_PDT001703140.1_genomic_k31_w50_minimizers.hll,5480.39,2802.6,5480.39,0,0
GCA_001312605.1_ASM131260v1_genomic_k31_w50_minimizers.hll,5480.39,2789.55,5480.39,0,0
GCA_016771105.1_ASM1677110v1_genomic_k31_w50_minimizers.hll,5480.39,2793.11,5484.59,4.19225,0.00150092
GCA_964208915.1_FFSG_17-26-05-21.1_genomic_k31_w50_minimizers.hll,5480.39,2810.91,5487.38,6.98767,0.00248591
GCA_050102835.1_PDT002037038.2_genomic_k31_w50_minimizers.hll,5480.39,2857.27,5490.18,9.78358,0.0034241
GCA_034570875.1_PDT002037246.1_genomic_k31_w50_minimizers.hll,5480.39,2847.75,5480.39,0,0
GCA_022570715.1_ASM2257071v1_genomic_k31_w50_minimizers.hll,5480.39,2845.37,5480.39,0,0
GCA_036879425.1_ASM3687942v1_genomic_k31_w50_minimizers.hll,5480.39,2813.28,5480.39,0,0
GCA_030358745.1_ASM3035874v1_genomic_k31_w50_minimizers.hll,5480.39,2825.16,5480.39,0,0
GCA_003985235.1_ASM398523v1_genomic_k31_w50_minimizers.hll,5480.39,2790.74,5480.39,0,0
GCA_016771805.1_ASM1677180v1_genomic_k31_w50_minimizers.hll,5480.39,2782.44,5481.79,1.3973,0.000502184
GCA_022543515.1_ASM2254351v1_genomic_k31_w50_minimizers.hll,5480.39,2999.56,5502.76,22.3711,0.00745811
GCA_033486515.1_ASM3348651v1_genomic_k31_w50_minimizers.hll,5480.39,2871.57,5480.39,0,0
GCA_022544295.1_ASM2254429v1_genomic_k31_w50_minimizers.hll,5480.39,3097.12,5657.4,177.005,0.0571513
GCA_053559135.1_ASM5355913v1_genomic_k31_w50_minimizers.hll,5480.39,2841.8,5480.39,0,0
GCA_027268535.1_PDT001543685.1_genomic_k31_w50_minimizers.hll,5480.39,2823.97,5480.39,0,0
GCA_002886845.1_ASM288684v1_genomic_k31_w50_minimizers.hll,5480.39,2854.89,5480.39,0,0
GCA_032552775.1_ASM3255277v1_genomic_k31_w50_minimizers.hll,5480.39,2825.16,5480.39,0,0
GCA_023151935.1_ASM2315193v1_genomic_k31_w50_minimizers.hll,5480.39,2804.97,5480.39,0,0
GCA_030795105.1_PDT001705814.1_genomic_k31_w50_minimizers.hll,5480.39,2800.23,5480.39,0,0
GCA_036245665.1_ASM3624566v1_genomic_k31_w50_minimizers.hll,5480.39,2790.74,5484.59,4.19225,0.0015022
GCA_016632665.1_ASM1663266v1_genomic_k31_w50_minimizers.hll,5480.39,2906.16,5540.58,60.1916,0.0207118
GCA_050769795.1_ASM5076979v1_genomic_k31_w50_minimizers.hll,5480.39,2858.46,5481.79,1.3973,0.000488828
GCA_031808935.1_PDT001702564.1_genomic_k31_w50_minimizers.hll,5480.39,2822.78,5481.79,1.3973,0.000495007
GCA_019012165.1_ASM1901216v1_genomic_k31_w50_minimizers.hll,5480.39,2822.78,5480.39,0,0
GCA_048771415.1_PDT002669270.1_genomic_k31_w50_minimizers.hll,5480.39,2851.32,5481.79,1.3973,0.000490052
GCA_049320465.1_ASM4932046v1_genomic_k31_w50_minimizers.hll,5480.39,2829.91,5480.39,0,0
GCA_029686605.1_PDT001169312.1_genomic_k31_w50_minimizers.hll,5480.39,2877.52,5480.39,0,0
GCA_016771095.1_ASM1677109v1_genomic_k31_w50_minimizers.hll,5480.39,2856.08,5480.39,0,0
GCA_048772625.1_PDT002669218.1_genomic_k31_w50_minimizers.hll,5480.39,2841.8,5480.39,0,0
GCA_032517065.1_ASM3251706v1_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5490.18,9.78358,0.0034413
GCA_013740195.1_ASM1374019v1_genomic_k31_w50_minimizers.hll,5480.39,2864.42,5481.79,1.3973,0.000487812
GCA_023034335.1_PDT001288887.1_genomic_k31_w50_minimizers.hll,5480.39,2837.05,5480.39,0,0
GCA_022544235.1_ASM2254423v1_genomic_k31_w50_minimizers.hll,5480.39,3034.42,5553.21,72.8179,0.0239973
GCA_022544155.1_ASM2254415v1_genomic_k31_w50_minimizers.hll,5480.39,3033.22,5592.56,112.162,0.0369779
GCA_032739715.1_ASM3273971v1_genomic_k31_w50_minimizers.hll,5480.39,2845.37,5488.78,8.38557,0.00294709
GCA_050772285.1_ASM5077228v1_genomic_k31_w50_minimizers.hll,5480.39,2808.53,5480.39,0,0
GCA_001059535.1_ASM105953v1_genomic_k31_w50_minimizers.hll,5480.39,2819.22,5480.39,0,0
GCA_049320345.1_ASM4932034v1_genomic_k31_w50_minimizers.hll,5480.39,2784.81,5480.39,0,0
GCA_029682885.1_PDT001543721.1_genomic_k31_w50_minimizers.hll,5480.39,2818.03,5483.19,2.79471,0.000991725
GCA_029686545.4_PDT001233311.4_genomic_k31_w50_minimizers.hll,5480.39,2802.6,5481.79,1.3973,0.000498572
GCA_030249345.1_ASM3024934v1_genomic_k31_w50_minimizers.hll,5480.39,2819.22,5483.19,2.79471,0.000991307
GCA_025926135.1_PDT001471682.1_genomic_k31_w50_minimizers.hll,5480.39,2827.54,5480.39,0,0
GCA_052373475.1_ASM5237347v1_genomic_k31_w50_minimizers.hll,5480.39,2866.8,5480.39,0,0
GCA_001631885.1_ASM163188v1_genomic_k31_w50_minimizers.hll,5480.39,2808.53,5481.79,1.3973,0.000497518
GCA_027266935.1_PDT001543738.1_genomic_k31_w50_minimizers.hll,5480.39,2808.53,5480.39,0,0
GCA_053080545.1_PDT002953861.1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5480.39,0,0
GCA_028614875.1_ASM2861487v1_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5484.59,4.19225,0.00147459
GCA_035781475.1_ASM3578147v1_genomic_k31_w50_minimizers.hll,5480.39,2793.11,5480.39,0,0
GCA_024915045.1_ASM2491504v1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5483.19,2.79471,0.000985491
GCA_050895295.1_PDT002802536.1_genomic_k31_w50_minimizers.hll,5480.39,2844.18,5480.39,0,0
GCA_030283785.1_ASM3028378v1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5483.19,2.79471,0.000997608
GCA_030820025.1_PDT001703003.1_genomic_k31_w50_minimizers.hll,5480.39,2797.85,5481.79,1.3973,0.000499417
GCA_033486395.1_ASM3348639v1_genomic_k31_w50_minimizers.hll,5480.39,2870.37,5483.19,2.79471,0.000973641
GCA_019048485.1_ASM1904848v1_genomic_k31_w50_minimizers.hll,5480.39,2819.22,5480.39,0,0
GCA_053646415.1_ASM5364641v1_genomic_k31_w50_minimizers.hll,5480.39,2860.84,5483.19,2.79471,0.000976884
GCA_022544115.1_ASM2254411v1_genomic_k31_w50_minimizers.hll,5480.39,3040.44,5549,68.6081,0.0225652
GCA_001631385.1_ASM163138v1_genomic_k31_w50_minimizers.hll,5480.39,2845.37,5480.39,0,0
GCA_030542075.1_ASM3054207v1_genomic_k31_w50_minimizers.hll,5480.39,2869.18,5480.39,0,0
GCA_032777265.1_PDT001786071.1_genomic_k31_w50_minimizers.hll,5480.39,2856.08,5487.38,6.98767,0.00244659
GCA_053049715.1_ASM5304971v1_genomic_k31_w50_minimizers.hll,5480.39,2831.1,5480.39,0,0
GCA_015685775.1_PDT000433526.1_genomic_k31_w50_minimizers.hll,5480.39,2857.27,5480.39,0,0
GCA_029837955.1_ASM2983795v1_genomic_k31_w50_minimizers.hll,5480.39,2838.24,5480.39,0,0
GCA_030444575.1_ASM3044457v1_genomic_k31_w50_minimizers.hll,5480.39,2858.46,5483.19,2.79471,0.000977697
GCA_015684915.1_PDT000533673.1_genomic_k31_w50_minimizers.hll,5480.39,2782.44,5480.39,0,0
GCA_025214695.1_PDT001416915.1_genomic_k31_w50_minimizers.hll,5480.39,2799.04,5481.79,1.3973,0.000499206
GCA_050763695.1_PDT002793546.1_genomic_k31_w50_minimizers.hll,5480.39,2853.7,5481.79,1.3973,0.000489644
GCA_052975065.1_ASM5297506v1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5480.39,0,0
GCA_052039465.1_ASM5203946v1_genomic_k31_w50_minimizers.hll,5480.39,2885.87,5481.79,1.3973,0.000484186
GCA_053699035.1_ASM5369903v1_genomic_k31_w50_minimizers.hll,5480.39,2787.18,5480.39,0,0
GCA_018145685.1_ASM1814568v1_genomic_k31_w50_minimizers.hll,5480.39,2821.6,5480.39,0,0
GCA_053365095.1_ASM5336509v1_genomic_k31_w50_minimizers.hll,5480.39,2793.11,5481.79,1.3973,0.000500265
GCA_023061075.1_ASM2306107v1_genomic_k31_w50_minimizers.hll,5480.39,2875.14,5480.39,0,0
GCA_023152985.1_ASM2315298v1_genomic_k31_w50_minimizers.hll,5480.39,2841.8,5480.39,0,0
GCA_028464315.1_ASM2846431v1_genomic_k31_w50_minimizers.hll,5480.39,2863.23,5490.18,9.78358,0.00341698
GCA_029685475.1_PDT001416932.1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5483.19,2.79471,0.000986732
GCA_020515135.1_ASM2051513v1_genomic_k31_w50_minimizers.hll,5480.39,2799.04,5480.39,0,0
GCA_020709815.1_ASM2070981v1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5480.39,0,0
GCA_025650895.1_PDT001450488.1_genomic_k31_w50_minimizers.hll,5480.39,2826.35,5480.39,0,0
GCA_019351605.1_ASM1935160v1_genomic_k31_w50_minimizers.hll,5480.39,2853.7,5509.76,29.3683,0.0102913
GCA_036908335.1_ASM3690833v1_genomic_k31_w50_minimizers.hll,5480.39,2813.28,5480.39,0,0
GCA_029878985.1_PDT001704809.1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5481.79,1.3973,0.000492931
GCA_053710415.1_ASM5371041v1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5494.37,13.9783,0.00493534
GCA_900077465.1_12045_4_71_genomic_k31_w50_minimizers.hll,5480.39,2893.03,5520.96,40.5701,0.0140234
GCA_025926795.1_PDT001471701.1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5480.39,0,0
GCA_029682925.1_PDT001543710.1_genomic_k31_w50_minimizers.hll,5480.39,2825.16,5484.59,4.19225,0.0014839
GCA_053365575.1_ASM5336557v1_genomic_k31_w50_minimizers.hll,5480.39,2816.84,5484.59,4.19225,0.00148828
GCA_030879705.1_PDT001701362.1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5480.39,0,0
GCA_050198055.1_ASM5019805v1_genomic_k31_w50_minimizers.hll,5480.39,2807.35,5480.39,0,0
GCA_035797515.1_ASM3579751v1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5483.19,2.79471,0.000985491
GCA_964208515.1_FFMG_699-3-21.2_genomic_k31_w50_minimizers.hll,5480.39,2806.16,5483.19,2.79471,0.000995921
GCA_031512165.1_PDT001703630.1_genomic_k31_w50_minimizers.hll,5480.39,2812.09,5480.39,0,0
GCA_030185345.2_NA_genomic_k31_w50_minimizers.hll,5480.39,2871.57,5480.39,0,0
GCA_036439455.1_PDT002071292.1_genomic_k31_w50_minimizers.hll,5480.39,2860.84,5480.39,0,0
GCA_021176705.1_PDT001201893.1_genomic_k31_w50_minimizers.hll,5480.39,2844.18,5481.79,1.3973,0.000491282
GCA_049320305.1_ASM4932030v1_genomic_k31_w50_minimizers.hll,5480.39,2851.32,5481.79,1.3973,0.000490052
GCA_021067925.1_PDT001196854.1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5480.39,0,0
GCA_023153555.1_ASM2315355v1_genomic_k31_w50_minimizers.hll,5480.39,2806.16,5480.39,0,0
GCA_964208175.1_FFMG_697-3-21-AE.2_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5483.19,2.79471,0.000985491
GCA_018036445.1_PDT000893417.1_genomic_k31_w50_minimizers.hll,5480.39,2825.16,5480.39,0,0
GCA_015681455.1_PDT000858622.1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5480.39,0,0
GCA_023559005.1_ASM2355900v1_genomic_k31_w50_minimizers.hll,5480.39,2862.04,5480.39,0,0
GCA_036947855.1_ASM3694785v1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5480.39,0,0
GCA_023752275.1_ASM2375227v1_genomic_k31_w50_minimizers.hll,5480.39,2822.78,5485.98,5.5899,0.00198028
GCA_023751655.1_ASM2375165v1_genomic_k31_w50_minimizers.hll,5480.39,2826.35,5483.19,2.79471,0.000988807
GCA_031851495.1_ASM3185149v1_genomic_k31_w50_minimizers.hll,5480.39,2787.18,5483.19,2.79471,0.0010027
GCA_031513185.1_PDT001703561.1_genomic_k31_w50_minimizers.hll,5480.39,2803.79,5480.39,0,0
GCA_023753065.1_ASM2375306v1_genomic_k31_w50_minimizers.hll,5480.39,2857.27,5484.59,4.19225,0.00146722
GCA_001661155.1_ASM166115v1_genomic_k31_w50_minimizers.hll,5480.39,2839.42,5484.59,4.19225,0.00147644
GCA_049727025.1_ASM4972702v1_genomic_k31_w50_minimizers.hll,5480.39,2840.61,5480.39,0,0
GCA_027889575.1_ASM2788957v1_genomic_k31_w50_minimizers.hll,5480.39,2897.8,5523.76,43.3717,0.0149671
GCA_022544135.1_ASM2254413v1_genomic_k31_w50_minimizers.hll,5480.39,2971.96,5553.21,72.8179,0.0245016
GCA_032330635.2_PDT001830883.2_genomic_k31_w50_minimizers.hll,5480.39,2840.61,5480.39,0,0
GCA_029686145.1_PDT001260758.1_genomic_k31_w50_minimizers.hll,5480.39,2885.87,5487.38,6.98767,0.00242134
GCA_003986725.1_ASM398672v1_genomic_k31_w50_minimizers.hll,5480.39,2826.35,5480.39,0,0
GCA_010594545.1_ASM1059454v1_genomic_k31_w50_minimizers.hll,5480.39,2878.72,5492.97,12.58,0.00436999
GCA_033130105.1_ASM3313010v1_genomic_k31_w50_minimizers.hll,5480.39,2788.37,5480.39,0,0
GCA_036711255.1_ASM3671125v1_genomic_k31_w50_minimizers.hll,5480.39,2813.28,5481.79,1.3973,0.000496678
GCA_015681395.1_PDT000893422.1_genomic_k31_w50_minimizers.hll,5480.39,2818.03,5480.39,0,0
GCA_026549385.1_PDT001505458.1_genomic_k31_w50_minimizers.hll,5480.39,2833.48,5480.39,0,0
GCA_009811955.2_SM1_v3_genomic_k31_w50_minimizers.hll,5480.39,2812.09,5481.79,1.3973,0.000496888
GCA_033487695.1_ASM3348769v1_genomic_k31_w50_minimizers.hll,5480.39,2867.99,5484.59,4.19225,0.00146174
GCA_048771175.1_PDT002669282.1_genomic_k31_w50_minimizers.hll,5480.39,2787.18,5480.39,0,0
GCA_033488335.1_ASM3348833v1_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5487.38,6.98767,0.00245786
GCA_001052635.1_ASM105263v1_genomic_k31_w50_minimizers.hll,5480.39,2821.6,5480.39,0,0
GCA_000966005.1_ASM96600v1_genomic_k31_w50_minimizers.hll,5480.39,2831.1,5480.39,0,0
GCA_034105925.1_ASM3410592v1_genomic_k31_w50_minimizers.hll,5480.39,2780.07,5481.79,1.3973,0.000502612
GCA_053049635.1_ASM5304963v1_genomic_k31_w50_minimizers.hll,5480.39,2846.56,5483.19,2.79471,0.000981785
GCA_025213835.1_PDT001416936.1_genomic_k31_w50_minimizers.hll,5480.39,2787.18,5480.39,0,0
GCA_049320385.1_ASM4932038v1_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5480.39,0,0
GCA_053220355.1_ASM5322035v1_genomic_k31_w50_minimizers.hll,5480.39,2782.44,5480.39,0,0
GCA_049726805.1_ASM4972680v1_genomic_k31_w50_minimizers.hll,5480.39,2813.28,5480.39,0,0
GCA_033486235.1_ASM3348623v1_genomic_k31_w50_minimizers.hll,5480.39,2871.57,5481.79,1.3973,0.000486598
GCA_036708375.1_ASM3670837v1_genomic_k31_w50_minimizers.hll,5480.39,2791.92,5480.39,0,0
GCA_029069545.1_ASM2906954v1_genomic_k31_w50_minimizers.hll,5480.39,2827.54,5480.39,0,0
GCA_029684955.1_PDT001471699.1_genomic_k31_w50_minimizers.hll,5480.39,2820.41,5480.39,0,0
GCA_031506405.1_PDT001704059.1_genomic_k31_w50_minimizers.hll,5480.39,2858.46,5480.39,0,0
GCA_029682505.1_PDT001543724.1_genomic_k31_w50_minimizers.hll,5480.39,2806.16,5483.19,2.79471,0.000995921
GCA_017151375.1_ASM1715137v1_genomic_k31_w50_minimizers.hll,5480.39,2859.65,5480.39,0,0
GCA_001053615.1_ASM105361v1_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5481.79,1.3973,0.000491488
GCA_014901195.1_ASM1490119v1_genomic_k31_w50_minimizers.hll,5480.39,2904.96,5509.76,29.3683,0.0101097
GCA_032777205.1_PDT001786079.1_genomic_k31_w50_minimizers.hll,5480.39,2846.56,5480.39,0,0
GCA_052878915.1_PDT002939209.1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5481.79,1.3973,0.000498783
GCA_030822875.1_PDT001702181.1_genomic_k31_w50_minimizers.hll,5480.39,2860.84,5480.39,0,0
GCA_903970955.1_ASM90397095v1_genomic_k31_w50_minimizers.hll,5480.39,2814.47,5480.39,0,0
GCA_031807815.1_PDT001702578.1_genomic_k31_w50_minimizers.hll,5480.39,2846.56,5483.19,2.79471,0.000981785
GCA_032973885.1_PDT001951737.1_genomic_k31_w50_minimizers.hll,5480.39,2826.35,5480.39,0,0
GCA_022544045.1_ASM2254404v1_genomic_k31_w50_minimizers.hll,5480.39,2976.76,5546.2,65.8021,0.0221053
GCA_030185855.2_NA_genomic_k31_w50_minimizers.hll,5480.39,2859.65,5480.39,0,0
GCA_018454845.1_PDT000712980.2_genomic_k31_w50_minimizers.hll,5480.39,2808.53,5481.79,1.3973,0.000497518
GCA_022544455.1_ASM2254445v1_genomic_k31_w50_minimizers.hll,5480.39,3026,5550.4,70.0112,0.0231365
GCA_050770155.1_ASM5077015v1_genomic_k31_w50_minimizers.hll,5480.39,2837.05,5480.39,0,0
GCA_013340525.1_ASM1334052v1_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5480.39,0,0
GCA_033486695.1_ASM3348669v1_genomic_k31_w50_minimizers.hll,5480.39,2845.37,5488.78,8.38557,0.00294709
GCA_052373535.1_ASM5237353v1_genomic_k31_w50_minimizers.hll,5480.39,2867.99,5480.39,0,0
GCA_033550125.1_ASM3355012v1_genomic_k31_w50_minimizers.hll,5480.39,2864.42,5483.19,2.79471,0.000975665
GCA_023153295.1_ASM2315329v1_genomic_k31_w50_minimizers.hll,5480.39,2809.72,5480.39,0,0
GCA_053227925.1_PDT002964917.1_genomic_k31_w50_minimizers.hll,5480.39,2803.79,5480.39,0,0
GCA_032747395.1_ASM3274739v1_genomic_k31_w50_minimizers.hll,5480.39,2858.46,5485.98,5.5899,0.00195556
GCA_034107185.1_ASM3410718v1_genomic_k31_w50_minimizers.hll,5480.39,2821.6,5481.79,1.3973,0.000495215
GCA_018445745.1_ASM1844574v1_genomic_k31_w50_minimizers.hll,5480.39,2818.03,5488.78,8.38557,0.00297568
GCA_036707465.1_ASM3670746v1_genomic_k31_w50_minimizers.hll,5480.39,2833.48,5483.19,2.79471,0.000986318
GCA_014103055.1_ASM1410305v1_genomic_k31_w50_minimizers.hll,5480.39,2809.72,5480.39,0,0
GCA_023753325.1_ASM2375332v1_genomic_k31_w50_minimizers.hll,5480.39,2873.95,5484.59,4.19225,0.00145871
GCA_031703605.1_ASM3170360v1_genomic_k31_w50_minimizers.hll,5480.39,2850.13,5483.19,2.79471,0.000980556
GCA_050642285.1_ASM5064228v1_genomic_k31_w50_minimizers.hll,5480.39,2778.89,5480.39,0,0
GCA_031637335.1_PDT001854276.1_genomic_k31_w50_minimizers.hll,5480.39,2802.6,5480.39,0,0
GCA_021594965.1_PDT001230156.1_genomic_k31_w50_minimizers.hll,5480.39,2860.84,5480.39,0,0
GCA_015956905.1_PDT000894100.1_genomic_k31_w50_minimizers.hll,5480.39,2839.42,5481.79,1.3973,0.000492106
GCA_023023045.1_ASM2302304v1_genomic_k31_w50_minimizers.hll,5480.39,2802.6,5480.39,0,0
GCA_023155055.1_ASM2315505v1_genomic_k31_w50_minimizers.hll,5480.39,2795.48,5480.39,0,0
GCA_034106365.1_ASM3410636v1_genomic_k31_w50_minimizers.hll,5480.39,2789.55,5480.39,0,0
GCA_031504725.1_PDT001704336.1_genomic_k31_w50_minimizers.hll,5480.39,2851.32,5480.39,0,0
GCA_938015615.1_SRR3901707_bin.64_CONCOCT_v1.1_MAG_genomic_k31_w50_minimizers.hll,5480.39,2826.35,5480.39,0,0
GCA_018455465.1_PDT000589423.2_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5483.19,2.79471,0.000985905
GCA_051368965.1_PDT002835696.1_genomic_k31_w50_minimizers.hll,5480.39,2829.91,5480.39,0,0
GCA_022487475.1_ASM2248747v1_genomic_k31_w50_minimizers.hll,5480.39,2791.92,5480.39,0,0
GCA_053643045.1_ASM5364304v1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5481.79,1.3973,0.000492725
GCA_049160825.1_PDT002689434.1_genomic_k31_w50_minimizers.hll,5480.39,2839.42,5480.39,0,0
GCA_037148915.1_ASM3714891v1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5480.39,0,0
GCA_001316445.2_ASM131644v2_genomic_k31_w50_minimizers.hll,5480.39,2822.78,5480.39,0,0
GCA_022553635.1_ASM2255363v1_genomic_k31_w50_minimizers.hll,5480.39,3057.31,5641.87,161.475,0.0528162
GCA_023752865.1_ASM2375286v1_genomic_k31_w50_minimizers.hll,5480.39,2867.99,5501.37,20.972,0.00731243
GCA_902159655.1_25426_7_92_genomic_k31_w50_minimizers.hll,5480.39,2906.16,5519.56,39.1694,0.0134781
GCA_021369075.1_PDT001216411.1_genomic_k31_w50_minimizers.hll,5480.39,2866.8,5480.39,0,0
GCA_966190655.1_SRR29014960_binner12_Refined_4_genomic_k31_w50_minimizers.hll,5480.39,2790.74,5480.39,0,0
GCA_032514585.1_ASM3251458v1_genomic_k31_w50_minimizers.hll,5480.39,2850.13,5480.39,0,0
GCA_032902325.1_PDT001596289.2_genomic_k31_w50_minimizers.hll,5480.39,2812.09,5480.39,0,0
GCA_052199675.1_PDT002891405.1_genomic_k31_w50_minimizers.hll,5480.39,2807.35,5480.39,0,0
GCA_029685055.1_PDT001471676.1_genomic_k31_w50_minimizers.hll,5480.39,2815.66,5484.59,4.19225,0.00148891
GCA_000632395.1_ASM63239v1_genomic_k31_w50_minimizers.hll,5480.39,2783.63,5480.39,0,0
GCA_021284815.1_ASM2128481v1_genomic_k31_w50_minimizers.hll,5480.39,2816.84,5480.39,0,0
GCA_001518045.1_ASM151804v1_genomic_k31_w50_minimizers.hll,5480.39,2816.84,5480.39,0,0
GCA_032973515.1_PDT001951685.1_genomic_k31_w50_minimizers.hll,5480.39,2793.11,5480.39,0,0
GCA_048966905.1_ASM4896690v1_genomic_k31_w50_minimizers.hll,5480.39,2845.37,5487.38,6.98767,0.0024558
GCA_049860905.1_PDT002727866.1_genomic_k31_w50_minimizers.hll,5480.39,2775.33,5480.39,0,0
GCA_009907025.1_ASM990702v1_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5488.78,8.38557,0.00294956
GCA_031516965.1_PDT001703160.1_genomic_k31_w50_minimizers.hll,5480.39,2814.47,5480.39,0,0
GCA_031166305.1_ASM3116630v1_genomic_k31_w50_minimizers.hll,5480.39,2857.27,5480.39,0,0
GCA_016771035.1_ASM1677103v1_genomic_k31_w50_minimizers.hll,5480.39,2782.44,5481.79,1.3973,0.000502184
GCA_034555215.1_ASM3455521v1_genomic_k31_w50_minimizers.hll,5480.39,2820.41,5480.39,0,0
GCA_029836555.1_ASM2983655v1_genomic_k31_w50_minimizers.hll,5480.39,2867.99,5480.39,0,0
GCA_053156935.1_PDT002959696.1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5480.39,0,0
GCA_051577245.1_PDT002848975.1_genomic_k31_w50_minimizers.hll,5480.39,2821.6,5480.39,0,0
