sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_053544435.1_ASM5354443v1_genomic_k31_w50_minimizers.hll,122099,2514.44,122099,0,0
GCA_000335495.1_ASM33549v1_genomic_k31_w50_minimizers.hll,122099,2379.76,122099,0,0
GCA_013276755.1_ASM1327675v1_genomic_k31_w50_minimizers.hll,122099,2502.79,122099,0,0
GCA_020531025.1_ASM2053102v1_genomic_k31_w50_minimizers.hll,122099,2482.99,122099,0,0
GCA_020531165.1_ASM2053116v1_genomic_k31_w50_minimizers.hll,122099,2471.36,122099,0,0
GCA_042645805.1_ASM4264580v1_genomic_k31_w50_minimizers.hll,122099,2433.03,122099,0,0
GCA_025909255.1_ASM2590925v1_genomic_k31_w50_minimizers.hll,122099,2488.81,122099,0,0
GCA_052098935.1_ASM5209893v1_genomic_k31_w50_minimizers.hll,122099,2349.72,122248,148.77,0.0633139
GCA_026193775.1_ASM2619377v1_genomic_k31_w50_minimizers.hll,122099,2456.25,122099,0,0
GCA_046960975.1_ASM4696097v1_genomic_k31_w50_minimizers.hll,122099,2495.8,122127,27.6787,0.0110901
GCA_009738225.1_ASM973822v1_genomic_k31_w50_minimizers.hll,122099,2562.31,122099,0,0
GCA_902141225.1_42912_E01_genomic_k31_w50_minimizers.hll,122099,2479.5,122099,0,0
GCA_022725215.1_ASM2272521v1_genomic_k31_w50_minimizers.hll,122099,2327.8,122099,0,0
GCA_024295985.1_ASM2429598v1_genomic_k31_w50_minimizers.hll,122099,2449.28,122099,0,0
GCA_002096375.1_ASM209637v1_genomic_k31_w50_minimizers.hll,122099,2467.87,122099,0,0
GCA_047460265.1_ASM4746026v1_genomic_k31_w50_minimizers.hll,122099,2460.9,122099,0,0
GCA_000227805.2_SMUT1-NEX_2-13_genomic_k31_w50_minimizers.hll,122099,2467.87,122099,0,0
GCA_046882945.1_ASM4688294v1_genomic_k31_w50_minimizers.hll,122099,2346.26,122099,0,0
GCA_903891205.1_Streptococcus_thermophilus_CIRM_1125_genomic_k31_w50_minimizers.hll,122099,2401.74,122099,0,0
GCA_001601975.1_RP_17_v1_genomic_k31_w50_minimizers.hll,122099,2478.34,122099,0,0
GCA_020531325.1_ASM2053132v1_genomic_k31_w50_minimizers.hll,122099,2485.32,122099,0,0
GCA_023931245.1_ASM2393124v1_genomic_k31_w50_minimizers.hll,122099,2458.58,122099,0,0
GCA_026782555.1_ASM2678255v1_genomic_k31_w50_minimizers.hll,122099,2423.76,122099,0,0
GCA_049393805.1_ASM4939380v1_genomic_k31_w50_minimizers.hll,122099,2448.12,122099,0.00690283,2.81964e-06
GCA_026189895.1_ASM2618989v1_genomic_k31_w50_minimizers.hll,122099,2457.41,122099,0,0
GCA_036235405.1_ASM3623540v1_genomic_k31_w50_minimizers.hll,122099,2470.2,122099,0,0
GCA_009707015.1_ASM970701v1_genomic_k31_w50_minimizers.hll,122099,2477.18,122099,0,0
GCA_017359885.1_ASM1735988v1_genomic_k31_w50_minimizers.hll,122099,2449.28,122099,0,0
GCA_012642205.1_ASM1264220v1_genomic_k31_w50_minimizers.hll,122099,2496.96,122099,0,0
GCA_024295785.1_ASM2429578v1_genomic_k31_w50_minimizers.hll,122099,2559.97,122099,0.0728469,2.84561e-05
GCA_901544215.1_42880_F01_genomic_k31_w50_minimizers.hll,122099,2488.81,122099,0,0
GCA_021297075.1_ASM2129707v1_genomic_k31_w50_minimizers.hll,122099,2654.95,122138,38.8139,0.0146195
GCA_900113235.1_IMG-taxon_2654588204_annotated_assembly_genomic_k31_w50_minimizers.hll,122099,2477.18,122099,0.0093996,3.79448e-06
GCA_046983665.1_ASM4698366v1_genomic_k31_w50_minimizers.hll,122099,2437.67,122099,0,0
GCA_016725005.1_ASM1672500v1_genomic_k31_w50_minimizers.hll,122099,2459.74,122099,0,0
GCA_018499115.1_ASM1849911v1_genomic_k31_w50_minimizers.hll,122099,2458.58,122099,0,0
GCA_022741875.1_ASM2274187v1_genomic_k31_w50_minimizers.hll,122099,2612.67,122100,0.676775,0.000259036
GCA_963552015.1_SRR13061507_bin.5_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,122099,2531.94,122099,0,0
GCA_009496205.1_ASM949620v1_genomic_k31_w50_minimizers.hll,122099,2484.16,122099,0,0
GCA_050576855.1_ASM5057685v1_genomic_k31_w50_minimizers.hll,122099,2506.28,122099,0,0
GCA_000506745.1_Spspn.str5247_v1.0_genomic_k31_w50_minimizers.hll,122099,2472.52,122099,0,0
GCA_035591855.1_ASM3559185v1_genomic_k31_w50_minimizers.hll,122099,2530.77,122099,0,0
GCA_036776925.1_ASM3677692v1_genomic_k31_w50_minimizers.hll,122099,2469.04,122108,8.38502,0.00339607
GCA_000522825.1_out_k37_n4_samp16-contigs.fa_genomic_k31_w50_minimizers.hll,122099,2498.13,122099,0,0
GCA_903910355.1_Ssal_F7-1_v3_genomic_k31_w50_minimizers.hll,122099,2662,122099,0,0
GCA_036306505.1_ASM3630650v1_genomic_k31_w50_minimizers.hll,122099,2450.44,122099,0,0
GCA_018448765.2_ASM1844876v2_genomic_k31_w50_minimizers.hll,122099,2476.01,122099,0,0
GCA_003627155.1_ASM362715v1_genomic_k31_w50_minimizers.hll,122099,2462.06,122100,0.300788,0.000122169
GCA_022741425.1_ASM2274142v1_genomic_k31_w50_minimizers.hll,122099,2427.23,122099,0,0
GCA_013277475.1_ASM1327747v1_genomic_k31_w50_minimizers.hll,122099,2491.14,122104,4.81278,0.00193196
GCA_033042055.1_ASM3304205v1_genomic_k31_w50_minimizers.hll,122099,2507.45,122099,0,0
GCA_047240945.1_ASM4724094v1_genomic_k31_w50_minimizers.hll,122099,2452.77,122108,8.42262,0.00343393
GCA_041512935.1_ASM4151293v1_genomic_k31_w50_minimizers.hll,122099,2456.25,122099,0,0
GCA_029223705.1_ASM2922370v1_genomic_k31_w50_minimizers.hll,122099,2495.8,122099,0,0
GCA_027687665.1_ASM2768766v1_genomic_k31_w50_minimizers.hll,122099,2457.41,122099,0,0
GCA_031156485.1_ASM3115648v1_genomic_k31_w50_minimizers.hll,122099,2515.61,122099,0,0
GCA_050294005.1_PDT002761590.1_genomic_k31_w50_minimizers.hll,122099,2488.81,122099,0,0
GCA_042835875.1_MGCS36018_genomic_k31_w50_minimizers.hll,122099,2521.44,122099,0,0
GCA_976990155.1_SRR27543499_binner13_Refined_2_genomic_k31_w50_minimizers.hll,122099,2464.39,122099,0,0
GCA_900460135.1_41686_D01_genomic_k31_w50_minimizers.hll,122099,2463.22,122103,3.61073,0.00146585
GCA_029852125.1_ASM2985212v1_genomic_k31_w50_minimizers.hll,122099,2386.7,122099,0,0
GCA_025187365.1_ASM2518736v1_genomic_k31_w50_minimizers.hll,122099,2452.77,122099,0,0
GCA_000836595.1_1F8CTVE_genomic_k31_w50_minimizers.hll,122099,2552.96,122150,50.5532,0.0198018
GCA_026783505.1_ASM2678350v1_genomic_k31_w50_minimizers.hll,122099,2622.05,122141,42.1247,0.0160655
GCA_002096685.1_ASM209668v1_genomic_k31_w50_minimizers.hll,122099,2444.64,122099,0.150394,6.15198e-05
GCA_052107555.1_ASM5210755v1_genomic_k31_w50_minimizers.hll,122099,2502.79,122109,9.92678,0.00396629
GCA_002096695.1_ASM209669v1_genomic_k31_w50_minimizers.hll,122099,2484.16,122099,0,0
GCA_901542485.1_42166_C01_genomic_k31_w50_minimizers.hll,122099,2456.25,122099,0,0
GCA_042856145.1_MGCS35921_genomic_k31_w50_minimizers.hll,122099,2523.77,122099,0,0
GCA_032380255.1_ASM3238025v1_genomic_k31_w50_minimizers.hll,122099,2477.18,122099,0,0
GCA_023110385.1_ASM2311038v1_genomic_k31_w50_minimizers.hll,122099,2477.18,122126,26.475,0.0106876
GCA_018370855.1_ASM1837085v1_genomic_k31_w50_minimizers.hll,122099,2365.89,122099,0,0
GCA_020530025.1_ASM2053002v1_genomic_k31_w50_minimizers.hll,122099,2479.5,122099,0,0
GCA_021296835.1_ASM2129683v1_genomic_k31_w50_minimizers.hll,122099,2589.23,122099,0,0
GCA_047947205.1_ASM4794720v1_genomic_k31_w50_minimizers.hll,122099,2488.81,122099,0,0
GCA_053205365.1_ASM5320536v1_genomic_k31_w50_minimizers.hll,122099,2477.18,122099,0.023499,9.48621e-06
GCA_033960125.1_PDT001920122.1_genomic_k31_w50_minimizers.hll,122099,2502.79,122099,0,0
GCA_047459745.1_ASM4745974v1_genomic_k31_w50_minimizers.hll,122099,2528.44,122099,0,0
GCA_003943515.1_ASM394351v1_genomic_k31_w50_minimizers.hll,122099,2598.6,122191,91.2066,0.0350984
GCA_047744215.1_ASM4774421v1_genomic_k31_w50_minimizers.hll,122099,2618.53,122188,89.098,0.0340259
GCA_053207025.1_ASM5320702v1_genomic_k31_w50_minimizers.hll,122099,2476.01,122099,0,0
GCA_977041435.1_AGN034SA.11_genomic_k31_w50_minimizers.hll,122099,2446.96,122099,0.0023499,9.60334e-07
GCA_034103105.1_ASM3410310v1_genomic_k31_w50_minimizers.hll,122099,2444.64,122099,0,0
GCA_050222825.1_x_genomic_k31_w50_minimizers.hll,122099,2575.18,122099,0,0
GCA_026157615.1_ASM2615761v1_genomic_k31_w50_minimizers.hll,122099,2478.34,122099,0,0
GCA_001073405.1_ASM107340v1_genomic_k31_w50_minimizers.hll,122099,2464.39,122099,0,0
GCA_053101215.1_ASM5310121v1_genomic_k31_w50_minimizers.hll,122099,2516.77,122117,18.0499,0.00717184
GCA_000522565.1_out_k25_n4_samp01-contigs.fa_genomic_k31_w50_minimizers.hll,122099,2466.71,122099,0,0
GCA_028326005.1_ASM2832600v1_genomic_k31_w50_minimizers.hll,122099,2476.01,122109,9.62595,0.00388768
GCA_900114525.1_IMG-taxon_2593339156_annotated_assembly_genomic_k31_w50_minimizers.hll,122099,2472.52,122099,0,0
GCA_009730975.1_ASM973097v1_genomic_k31_w50_minimizers.hll,122099,2555.3,122107,7.21932,0.00282524
GCA_032474175.1_ASM3247417v1_genomic_k31_w50_minimizers.hll,122099,2476.01,122099,0,0
GCA_015550715.1_ASM1555071v1_genomic_k31_w50_minimizers.hll,122099,2500.46,122105,5.26488,0.00210557
GCA_901543645.1_42731_C01_genomic_k31_w50_minimizers.hll,122099,2549.46,122099,0,0
GCA_963524665.1_ERR9968798_bin.15_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,122099,2288.66,122099,0.112795,4.92844e-05
GCA_015550035.1_ASM1555003v1_genomic_k31_w50_minimizers.hll,122099,2517.94,122193,93.9178,0.0372995
GCA_051592565.1_ASM5159256v1_genomic_k31_w50_minimizers.hll,122099,2479.5,122099,0,0
GCA_977063575.1_SAT693_genomic_k31_w50_minimizers.hll,122099,2547.12,122099,0,0
GCA_001070575.1_ASM107057v1_genomic_k31_w50_minimizers.hll,122099,2566.99,122114,14.4395,0.00562507
GCA_009496045.1_ASM949604v1_genomic_k31_w50_minimizers.hll,122099,2495.8,122099,0,0
GCA_040782845.1_ASM4078284v1_genomic_k31_w50_minimizers.hll,122099,2477.18,122099,0,0
GCA_040883385.1_ASM4088338v1_genomic_k31_w50_minimizers.hll,122099,2443.48,122099,0,0
GCA_001578705.1_ASM157870v1_genomic_k31_w50_minimizers.hll,122099,2589.23,122203,103.276,0.0398868
GCA_000229505.2_SMUT6-NEX_11-222_genomic_k31_w50_minimizers.hll,122099,2474.85,122099,0,0
GCA_000229305.2_SMUT5-NEX_62-191_genomic_k31_w50_minimizers.hll,122099,2456.25,122099,0,0
GCA_046981025.1_ASM4698102v1_genomic_k31_w50_minimizers.hll,122099,2369.35,122175,75.8455,0.0320111
GCA_023110605.1_ASM2311060v1_genomic_k31_w50_minimizers.hll,122099,2487.65,122099,0,0
GCA_965246025.1_SRR25914276_binner123_Refined_8_genomic_k31_w50_minimizers.hll,122099,2477.18,122099,0,0
GCA_965245185.1_SRR25914257_maxbin2_1_genomic_k31_w50_minimizers.hll,122099,2502.79,122099,0,0
GCA_030540175.1_ASM3054017v1_genomic_k31_w50_minimizers.hll,122099,2437.67,122105,5.264,0.00215944
GCA_041431875.1_ASM4143187v1_genomic_k31_w50_minimizers.hll,122099,2486.48,122099,0,0
GCA_009717595.1_ASM971759v1_genomic_k31_w50_minimizers.hll,122099,2507.45,122099,0,0
GCA_030439915.1_ASM3043991v1_genomic_k31_w50_minimizers.hll,122099,2455.09,122099,0,0
GCA_946224895.1_U126_genomic_k31_w50_minimizers.hll,122099,2470.2,122099,0,0
GCA_000228825.2_SMUT4-NEX_5-116_genomic_k31_w50_minimizers.hll,122099,2480.67,122099,0,0
GCA_053205865.1_ASM5320586v1_genomic_k31_w50_minimizers.hll,122099,2503.95,122099,0,0
GCA_042903515.1_MGCS35838_genomic_k31_w50_minimizers.hll,122099,2520.27,122099,0,0
GCA_002096455.1_ASM209645v1_genomic_k31_w50_minimizers.hll,122099,2458.58,122099,0,0
GCA_032380415.1_ASM3238041v1_genomic_k31_w50_minimizers.hll,122099,2464.39,122099,0,0
GCA_050686055.1_ASM5068605v1_genomic_k31_w50_minimizers.hll,122099,2472.52,122099,0,0
GCA_020529345.1_ASM2052934v1_genomic_k31_w50_minimizers.hll,122099,2456.25,122099,0,0
GCA_965244455.1_SRR24825093_concoct_31_genomic_k31_w50_minimizers.hll,122099,2222.1,122099,0.0657972,2.96104e-05
GCA_905370295.1_DRR046103-mag-bin.4_genomic_k31_w50_minimizers.hll,122099,2464.39,122099,0,0
GCA_041431895.1_ASM4143189v1_genomic_k31_w50_minimizers.hll,122099,2491.14,122101,1.20316,0.000482976
GCA_050686295.1_ASM5068629v1_genomic_k31_w50_minimizers.hll,122099,2480.67,122099,0,0
GCA_023061995.1_ASM2306199v1_genomic_k31_w50_minimizers.hll,122099,2438.83,122099,0,0
GCA_023110145.1_ASM2311014v1_genomic_k31_w50_minimizers.hll,122099,2524.94,122099,0,0
GCA_015671015.1_ASM1567101v1_genomic_k31_w50_minimizers.hll,122099,2494.63,122099,0,0
GCA_023504115.1_ASM2350411v1_genomic_k31_w50_minimizers.hll,122099,2455.09,122099,0,0
GCA_021293055.1_ASM2129305v1_genomic_k31_w50_minimizers.hll,122099,2566.99,122116,16.8464,0.00656271
GCA_034091045.1_ASM3409104v1_genomic_k31_w50_minimizers.hll,122099,2442.32,122099,0,0
GCA_023926925.1_ASM2392692v1_genomic_k31_w50_minimizers.hll,122099,2458.58,122099,0,0
GCA_023504065.1_ASM2350406v1_genomic_k31_w50_minimizers.hll,122099,2460.9,122099,0,0
GCA_977042495.1_AGN037SA.37_genomic_k31_w50_minimizers.hll,122099,2382.07,122099,0,0
GCA_965111935.1_Q7087_genomic_k31_w50_minimizers.hll,122099,2409.85,122099,0,0
GCA_977063565.1_SAT692_genomic_k31_w50_minimizers.hll,122099,2534.27,122099,0,0
GCA_052384325.1_ASM5238432v1_genomic_k31_w50_minimizers.hll,122099,2516.77,122099,0,0
GCA_039030975.1_ASM3903097v1_genomic_k31_w50_minimizers.hll,122099,2561.14,122114,14.8908,0.00581412
GCA_041431655.1_ASM4143165v1_genomic_k31_w50_minimizers.hll,122099,2505.12,122099,0,0
GCA_023930785.1_ASM2393078v1_genomic_k31_w50_minimizers.hll,122099,2453.93,122099,0,0
GCA_049520595.1_PDT002412471.1_genomic_k31_w50_minimizers.hll,122099,2472.52,122099,0,0
GCA_053207185.1_ASM5320718v1_genomic_k31_w50_minimizers.hll,122099,2554.13,122099,0,0
GCA_042925715.1_MGCS35633_genomic_k31_w50_minimizers.hll,122099,2520.27,122099,0,0
GCA_032004165.1_ASM3200416v1_genomic_k31_w50_minimizers.hll,122099,2516.77,122128,28.8824,0.011476
GCA_003697615.1_ASM369761v1_genomic_k31_w50_minimizers.hll,122099,2455.09,122099,0,0
GCA_016128095.1_ASM1612809v1_genomic_k31_w50_minimizers.hll,122099,2519.11,122099,0,0
GCA_041431705.1_ASM4143170v1_genomic_k31_w50_minimizers.hll,122099,2530.77,122099,0,0
GCA_000262675.1_ASM26267v1_genomic_k31_w50_minimizers.hll,122099,2443.48,122099,0,0
GCA_009870505.1_ASM987050v1_genomic_k31_w50_minimizers.hll,122099,2502.79,122099,0,0
GCA_041225505.1_ASM4122550v1_genomic_k31_w50_minimizers.hll,122099,2498.13,122099,0.0117495,4.70332e-06
GCA_964238825.1_CC00714_genomic_k31_w50_minimizers.hll,122099,2479.5,122109,9.62595,0.00388221
GCA_000229785.2_SMUT7-NEX_7-267_genomic_k31_w50_minimizers.hll,122099,2446.96,122099,0,0
GCA_034088065.1_ASM3408806v1_genomic_k31_w50_minimizers.hll,122099,2477.18,122099,0,0
GCA_977040715.1_AGN042SA.90_genomic_k31_w50_minimizers.hll,122099,2452.77,122100,1.12796,0.000459873
GCA_946223555.1_B121_genomic_k31_w50_minimizers.hll,122099,2486.48,122099,0,0
GCA_013276855.1_ASM1327685v1_genomic_k31_w50_minimizers.hll,122099,2569.33,122168,68.618,0.0267066
GCA_050846415.1_ASM5084641v1_genomic_k31_w50_minimizers.hll,122099,2469.04,122099,0,0
GCA_000220315.1_ASM22031v1_genomic_k31_w50_minimizers.hll,122099,2571.67,122179,79.3842,0.0308687
GCA_946189355.1_B45_S63_genomic_k31_w50_minimizers.hll,122099,2442.32,122099,0,0
GCA_000091645.1_ASM9164v1_genomic_k31_w50_minimizers.hll,122099,2473.69,122099,0,0
GCA_053547035.1_ASM5354703v1_genomic_k31_w50_minimizers.hll,122099,2476.01,122099,0,0
GCA_000385835.1_ASM38583v1_genomic_k31_w50_minimizers.hll,122099,2496.96,122099,0,0
GCA_047460515.1_ASM4746051v1_genomic_k31_w50_minimizers.hll,122099,2523.77,122099,0,0
GCA_026782845.1_ASM2678284v1_genomic_k31_w50_minimizers.hll,122099,2460.9,122099,0,0
GCA_003943915.1_ASM394391v1_genomic_k31_w50_minimizers.hll,122099,2555.3,122108,9.02428,0.0035316
GCA_052100315.1_ASM5210031v1_genomic_k31_w50_minimizers.hll,122099,2435.35,122119,19.1782,0.00787491
GCA_017584245.1_ASM1758424v1_genomic_k31_w50_minimizers.hll,122099,2465.55,122099,0,0
GCA_963533025.1_SRR15839757_bin.6_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,122099,2362.42,122099,0,0
GCA_040224995.1_ASM4022499v1_genomic_k31_w50_minimizers.hll,122099,2476.01,122099,0.0584538,2.3608e-05
GCA_020076085.1_ASM2007608v1_genomic_k31_w50_minimizers.hll,122099,2424.91,122099,0,0
GCA_047464775.1_ASM4746477v1_genomic_k31_w50_minimizers.hll,122099,2487.65,122099,0,0
GCA_018499565.1_ASM1849956v1_genomic_k31_w50_minimizers.hll,122099,2393.64,122099,0.0023499,9.81728e-07
GCA_029866925.1_ASM2986692v1_genomic_k31_w50_minimizers.hll,122099,2488.81,122099,0,0
GCA_020529945.1_ASM2052994v1_genomic_k31_w50_minimizers.hll,122099,2452.77,122099,0.0375984,1.5329e-05
GCA_053204405.1_ASM5320440v1_genomic_k31_w50_minimizers.hll,122099,2498.13,122099,0,0
GCA_032578045.1_ASM3257804v1_genomic_k31_w50_minimizers.hll,122099,2339.33,122099,0,0
GCA_013592015.1_ASM1359201v1_genomic_k31_w50_minimizers.hll,122099,2494.63,122099,0,0
GCA_009716785.1_ASM971678v1_genomic_k31_w50_minimizers.hll,122099,2510.94,122099,0,0
GCA_000508565.1_Strpp_DORA_23_24_velvet_1.1_genomic_k31_w50_minimizers.hll,122099,2864.42,122371,272.127,0.0950025
GCA_963515455.1_ERR9968947_bin.12_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,122099,2470.2,122099,0,0
GCA_042910495.1_MGCS35755_genomic_k31_w50_minimizers.hll,122099,2520.27,122099,0,0
GCA_023930635.1_ASM2393063v1_genomic_k31_w50_minimizers.hll,122099,2451.61,122099,0,0
GCA_032485995.1_ASM3248599v1_genomic_k31_w50_minimizers.hll,122099,2420.28,122099,0,0
GCA_042831615.1_MGCS36035_genomic_k31_w50_minimizers.hll,122099,2527.27,122099,0,0
GCA_902460365.1_PRJEB29560_genomic_k31_w50_minimizers.hll,122099,2537.78,122101,1.34886,0.000531512
GCA_046982725.1_ASM4698272v1_genomic_k31_w50_minimizers.hll,122099,2526.1,122099,0,0
GCA_946224495.1_B4_genomic_k31_w50_minimizers.hll,122099,2502.79,122099,0,0
GCA_000785785.1_CAIM1894t_spades_scaffold_genomic_k31_w50_minimizers.hll,122099,2534.27,122100,0.902368,0.000356066
GCA_020890835.1_ASM2089083v1_genomic_k31_w50_minimizers.hll,122099,2168.36,122099,0,0
GCA_047230285.1_ASM4723028v1_genomic_k31_w50_minimizers.hll,122099,2537.78,122099,0,0
GCA_042187285.1_ASM4218728v1_genomic_k31_w50_minimizers.hll,122099,2436.51,122099,0,0
GCA_053547555.1_ASM5354755v1_genomic_k31_w50_minimizers.hll,122099,2550.62,122099,0,0
GCA_900636365.1_41559_G01_genomic_k31_w50_minimizers.hll,122099,2478.34,122099,0,0
GCA_033803445.1_ASM3380344v1_genomic_k31_w50_minimizers.hll,122099,2455.09,122099,0,0
GCA_019972875.1_ASM1997287v1_genomic_k31_w50_minimizers.hll,122099,2455.09,122099,0,0
GCA_041432495.1_ASM4143249v1_genomic_k31_w50_minimizers.hll,122099,2496.96,122099,0,0
GCA_022723155.1_ASM2272315v1_genomic_k31_w50_minimizers.hll,122099,2513.28,122099,0,0
GCA_000517685.1_SspOBRC6v1.0_genomic_k31_w50_minimizers.hll,122099,2637.32,122253,153.745,0.058296
GCA_946188745.1_B47_S65_genomic_k31_w50_minimizers.hll,122099,2495.8,122099,0,0
GCA_963507335.1_SRR8290126_bin.15_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,122099,2431.87,122099,0,0
GCA_046979925.1_ASM4697992v1_genomic_k31_w50_minimizers.hll,122099,2953.99,122427,327.304,0.110801
GCA_026160805.1_ASM2616080v1_genomic_k31_w50_minimizers.hll,122099,2457.41,122099,0,0
GCA_976996275.1_SRR25411520_concoct_7_genomic_k31_w50_minimizers.hll,122099,2459.74,122099,0,0
GCA_032378835.1_ASM3237883v1_genomic_k31_w50_minimizers.hll,122099,2455.09,122099,0,0
GCA_047460405.1_ASM4746040v1_genomic_k31_w50_minimizers.hll,122099,2437.67,122099,0,0
GCA_946189935.1_B76_S94_genomic_k31_w50_minimizers.hll,122099,2492.31,122099,0,0
GCA_012642265.1_ASM1264226v1_genomic_k31_w50_minimizers.hll,122099,2473.69,122099,0,0
GCA_009807135.1_ASM980713v1_genomic_k31_w50_minimizers.hll,122099,2499.29,122099,0,0
GCA_013394695.1_ASM1339469v1_genomic_k31_w50_minimizers.hll,122099,2417.96,122099,0,0
GCA_047015065.1_ASM4701506v1_genomic_k31_w50_minimizers.hll,122099,2710.31,122221,121.3,0.0447551
GCA_009389575.1_ASM938957v1_genomic_k31_w50_minimizers.hll,122099,2512.11,122099,0,0
GCA_032594295.1_ASM3259429v1_genomic_k31_w50_minimizers.hll,122099,2455.09,122099,0,0
GCA_946224795.1_U54_genomic_k31_w50_minimizers.hll,122099,2485.32,122099,0,0
GCA_050324625.1_ASM5032462v1_genomic_k31_w50_minimizers.hll,122099,2458.58,122119,19.2534,0.00783113
GCA_015700065.1_ASM1570006v1_genomic_k31_w50_minimizers.hll,122099,2508.61,122099,0,0
GCA_052099875.1_ASM5209987v1_genomic_k31_w50_minimizers.hll,122099,2414.48,122099,0,0
GCA_050293255.1_PDT002761593.1_genomic_k31_w50_minimizers.hll,122099,2473.69,122099,0,0
GCA_026158005.1_ASM2615800v1_genomic_k31_w50_minimizers.hll,122099,2452.77,122099,0,0
GCA_027686705.1_ASM2768670v1_genomic_k31_w50_minimizers.hll,122099,2544.78,122099,0,0
GCA_002770615.1_ASM277061v1_genomic_k31_w50_minimizers.hll,122099,2505.12,122099,0,0
GCA_023931005.1_ASM2393100v1_genomic_k31_w50_minimizers.hll,122099,2407.53,122099,0,0
GCA_963524195.1_ERR9968961_bin.2_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,122099,2288.66,122099,0,0
GCA_003697605.1_ASM369760v1_genomic_k31_w50_minimizers.hll,122099,2491.14,122099,0,0
GCA_030060305.1_ASM3006030v1_genomic_k31_w50_minimizers.hll,122099,2456.25,122099,0,0
GCA_025127295.1_ASM2512729v1_genomic_k31_w50_minimizers.hll,122099,2433.03,122099,0,0
GCA_000339175.1_ASM33917v1_genomic_k31_w50_minimizers.hll,122099,2479.5,122099,0,0
GCA_001296205.1_ASM129620v1_genomic_k31_w50_minimizers.hll,122099,2460.9,122099,0,0
GCA_946188995.1_B56_S74_genomic_k31_w50_minimizers.hll,122099,2486.48,122099,0,0
GCA_000221165.2_ASM22116v2_genomic_k31_w50_minimizers.hll,122099,2476.01,122099,0,0
GCA_048594245.1_ASM4859424v1_genomic_k31_w50_minimizers.hll,122099,2488.81,122099,0,0
GCA_016888845.1_ASM1688884v1_genomic_k31_w50_minimizers.hll,122099,2464.39,122099,0,0
GCA_042187335.1_ASM4218733v1_genomic_k31_w50_minimizers.hll,122099,2443.48,122099,0,0
GCA_018499365.1_ASM1849936v1_genomic_k31_w50_minimizers.hll,122099,2408.69,122099,0,0
GCA_001556605.1_ASM155660v1_genomic_k31_w50_minimizers.hll,122099,2516.77,122099,0,0
GCA_036307245.1_ASM3630724v1_genomic_k31_w50_minimizers.hll,122099,2361.27,122099,0,0
GCA_025152645.1_ASM2515264v1_genomic_k31_w50_minimizers.hll,122099,2515.61,122099,0,0
GCA_032500665.1_ASM3250066v1_genomic_k31_w50_minimizers.hll,122099,2440,122099,0,0
GCA_000963255.1_ASM96325v1_genomic_k31_w50_minimizers.hll,122099,2477.18,122099,0.00352485,1.42293e-06
GCA_023931385.1_ASM2393138v1_genomic_k31_w50_minimizers.hll,122099,2416.8,122099,0,0
GCA_946223815.1_B105_genomic_k31_w50_minimizers.hll,122099,2533.11,122099,0,0
GCA_000698885.1_ASM69888v1_genomic_k31_w50_minimizers.hll,122099,2445.8,122099,0,0
GCA_000448605.1_HSISS3_1.0_genomic_k31_w50_minimizers.hll,122099,2664.36,122188,89.098,0.0334407
GCA_946224335.1_B42_genomic_k31_w50_minimizers.hll,122099,2485.32,122099,0,0
GCA_022136765.1_NA_genomic_k31_w50_minimizers.hll,122099,2515.61,122099,0,0
GCA_000347895.1_NCTC11060_V1_genomic_k31_w50_minimizers.hll,122099,2647.89,122173,73.4362,0.0277338
