sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_018367605.1_ASM1836760v1_genomic_k31_w50_minimizers.hll,91752.2,2424.91,91752.2,0,0
GCA_009717115.1_ASM971711v1_genomic_k31_w50_minimizers.hll,91752.2,2471.36,91752.2,0,0
GCA_032486915.1_ASM3248691v1_genomic_k31_w50_minimizers.hll,91752.2,2533.11,91752.2,0,0
GCA_036576315.1_ASM3657631v1_genomic_k31_w50_minimizers.hll,91752.2,2467.87,91752.2,0,0
GCA_023931405.1_ASM2393140v1_genomic_k31_w50_minimizers.hll,91752.2,2435.35,91752.2,0.000663477,2.72436e-07
GCA_025908685.1_ASM2590868v1_genomic_k31_w50_minimizers.hll,91752.2,2460.9,91752.2,0,0
GCA_963523205.1_ERR9968970_bin.16_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,91752.2,2495.8,91752.2,0,0
GCA_009870555.1_ASM987055v1_genomic_k31_w50_minimizers.hll,91752.2,2487.65,91752.3,0.0424626,1.70694e-05
GCA_053786395.1_ASM5378639v1_genomic_k31_w50_minimizers.hll,91752.2,2512.11,91753.3,1.03504,0.000412019
GCA_032512045.1_ASM3251204v1_genomic_k31_w50_minimizers.hll,91752.2,2450.44,91752.2,0.00265391,1.08303e-06
GCA_018588785.1_ASM1858878v1_genomic_k31_w50_minimizers.hll,91752.2,2521.44,91758.7,6.45476,0.00255995
GCA_977063615.1_SAT510_genomic_k31_w50_minimizers.hll,91752.2,2520.27,91752.2,0,0
GCA_927911355.1_ERR3827238_bin.2_metaWRAP_v1.1_MAG_genomic_k31_w50_minimizers.hll,91752.2,2406.37,91752.2,0,0
GCA_000227825.2_SMUT1-NEX_3-16_genomic_k31_w50_minimizers.hll,91752.2,2450.44,91752.2,0,0
GCA_042839885.1_MGCS35999_genomic_k31_w50_minimizers.hll,91752.2,2521.44,91752.2,0,0
GCA_009717635.1_ASM971763v1_genomic_k31_w50_minimizers.hll,91752.2,2529.61,91768.5,16.3085,0.00644706
GCA_044436275.1_ASM4443627v1_genomic_k31_w50_minimizers.hll,91752.2,2473.69,91752.2,0,0
GCA_946188875.1_B59_S77_genomic_k31_w50_minimizers.hll,91752.2,2501.62,91752.2,0,0
GCA_977046475.1_AGN034SA.5_genomic_k31_w50_minimizers.hll,91752.2,2478.34,91794.4,42.186,0.0170219
GCA_958434565.1_SRR22541669_bin.26_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,91752.2,2501.62,91752.2,0,0
GCA_053546995.1_ASM5354699v1_genomic_k31_w50_minimizers.hll,91752.2,2554.13,91752.2,0,0
GCA_048330695.1_ASM4833069v1_genomic_k31_w50_minimizers.hll,91752.2,2431.87,91752.2,0,0
GCA_001588625.1_ASM158862v1_genomic_k31_w50_minimizers.hll,91752.2,2457.41,91752.2,0,0
GCA_027497875.1_ASM2749787v1_genomic_k31_w50_minimizers.hll,91752.2,2616.19,91752.2,0,0
GCA_946223905.1_32P_genomic_k31_w50_minimizers.hll,91752.2,2470.2,91752.2,0,0
GCA_020529385.1_ASM2052938v1_genomic_k31_w50_minimizers.hll,91752.2,2474.85,91752.2,0,0
GCA_037064885.1_ASM3706488v1_genomic_k31_w50_minimizers.hll,91752.2,2442.32,91752.2,0,0
GCA_977048785.1_AGN027SA.34_genomic_k31_w50_minimizers.hll,91752.2,2512.11,91752.2,0,0
GCA_052087365.1_ASM5208736v1_genomic_k31_w50_minimizers.hll,91752.2,2492.31,91858.8,106.577,0.0427625
GCA_041854185.1_ASM4185418v1_genomic_k31_w50_minimizers.hll,91752.2,2412.17,91752.2,0,0
GCA_025962775.1_ASM2596277v1_genomic_k31_w50_minimizers.hll,91752.2,2445.8,91752.2,0,0
GCA_041431935.1_ASM4143193v1_genomic_k31_w50_minimizers.hll,91752.2,2445.8,91752.2,0,0
GCA_042838705.1_MGCS36005_genomic_k31_w50_minimizers.hll,91752.2,2530.77,91752.2,0,0
GCA_039059905.1_ASM3905990v1_genomic_k31_w50_minimizers.hll,91752.2,2513.28,91758,5.77593,0.00229817
GCA_009811715.1_ASM981171v1_genomic_k31_w50_minimizers.hll,91752.2,2527.27,91757.7,5.43553,0.00215075
GCA_050225025.1_x_genomic_k31_w50_minimizers.hll,91752.2,2495.8,91752.2,0,0
GCA_001069775.1_ASM106977v1_genomic_k31_w50_minimizers.hll,91752.2,2471.36,91762.8,10.5319,0.00426159
GCA_001069025.1_ASM106902v1_genomic_k31_w50_minimizers.hll,91752.2,2472.52,91752.2,0,0
GCA_030440115.1_ASM3044011v1_genomic_k31_w50_minimizers.hll,91752.2,2536.61,91752.2,0,0
GCA_047785805.1_ASM4778580v1_genomic_k31_w50_minimizers.hll,91752.2,2508.61,91768.5,16.3085,0.00650101
GCA_901543605.1_42731_D02_genomic_k31_w50_minimizers.hll,91752.2,2400.58,91752.2,0,0
GCA_040908785.1_ASM4090878v1_genomic_k31_w50_minimizers.hll,91752.2,2536.61,91777.4,25.1447,0.00991273
GCA_002742075.1_ASM274207v1_genomic_k31_w50_minimizers.hll,91752.2,2499.29,91752.2,0,0
GCA_013277115.1_ASM1327711v1_genomic_k31_w50_minimizers.hll,91752.2,2491.14,91752.2,0,0
GCA_020530225.1_ASM2053022v1_genomic_k31_w50_minimizers.hll,91752.2,2458.58,91752.2,0,0
GCA_905187715.1_SRR2912785-mag-bin.19_genomic_k31_w50_minimizers.hll,91752.2,2429.55,91752.2,0.00265391,1.09234e-06
GCA_015555465.1_ASM1555546v1_genomic_k31_w50_minimizers.hll,91752.2,2510.94,91752.2,0,0
GCA_900321175.1_Rumen_uncultured_genome_RUG664_genomic_k31_w50_minimizers.hll,91752.2,2408.69,91783.5,31.2631,0.0129793
GCA_030440025.1_ASM3044002v1_genomic_k31_w50_minimizers.hll,91752.2,2549.46,91752.2,0,0
GCA_000234015.1_Stre_inte_F0395_V1_genomic_k31_w50_minimizers.hll,91752.2,2515.61,91798.1,45.8832,0.0182394
GCA_041823375.1_ASM4182337v1_genomic_k31_w50_minimizers.hll,91752.2,2377.44,91752.2,0.000331739,1.39536e-07
GCA_032379575.1_ASM3237957v1_genomic_k31_w50_minimizers.hll,91752.2,2460.9,91752.2,0,0
GCA_016838345.1_ASM1683834v1_genomic_k31_w50_minimizers.hll,91752.2,2453.93,91752.2,0,0
GCA_047460425.1_ASM4746042v1_genomic_k31_w50_minimizers.hll,91752.2,2492.31,91752.2,0,0
GCA_053204325.1_ASM5320432v1_genomic_k31_w50_minimizers.hll,91752.2,2463.22,91752.2,0,0
GCA_900635935.1_36725_D02_genomic_k31_w50_minimizers.hll,91752.2,2400.58,91752.2,0,0
GCA_000960025.1_ASM96002v1_genomic_k31_w50_minimizers.hll,91752.2,2486.48,91752.2,0,0
GCA_001906965.1_ASM190696v1_genomic_k31_w50_minimizers.hll,91752.2,2517.94,91752.2,0.00132695,5.27e-07
GCA_001075675.1_ASM107567v1_genomic_k31_w50_minimizers.hll,91752.2,2430.71,91754.9,2.71768,0.00111806
GCA_900492165.1_chr1_genomic_k31_w50_minimizers.hll,91752.2,2443.48,91752.2,0,0
GCA_900636525.1_42685_G01_genomic_k31_w50_minimizers.hll,91752.2,2420.28,91752.2,0,0
GCA_052088325.1_ASM5208832v1_genomic_k31_w50_minimizers.hll,91752.2,2414.48,91752.2,0,0
GCA_901544365.1_42880_G01_genomic_k31_w50_minimizers.hll,91752.2,2547.12,91752.2,0,0
GCA_977064035.1_SAT887_genomic_k31_w50_minimizers.hll,91752.2,2550.62,91789.6,37.3823,0.0146561
GCA_009717705.1_ASM971770v1_genomic_k31_w50_minimizers.hll,91752.2,2505.12,91752.2,0,0
GCA_965135875.1_CIP103220T_genomic_k31_w50_minimizers.hll,91752.2,2533.11,91822.9,70.7121,0.0279152
GCA_041802885.1_ASM4180288v1_genomic_k31_w50_minimizers.hll,91752.2,2485.32,91752.2,0.00348326,1.40153e-06
GCA_020529245.1_ASM2052924v1_genomic_k31_w50_minimizers.hll,91752.2,2499.29,91752.2,0,0
GCA_001069445.1_ASM106944v1_genomic_k31_w50_minimizers.hll,91752.2,2536.61,91752.9,0.679406,0.00026784
GCA_001657915.1_ASM165791v1_genomic_k31_w50_minimizers.hll,91752.2,2662,91897.9,145.623,0.0547041
GCA_009870425.1_ASM987042v1_genomic_k31_w50_minimizers.hll,91752.2,2500.46,91752.2,0,0
GCA_048986975.1_ASM4898697v1_genomic_k31_w50_minimizers.hll,91752.2,2473.69,91752.9,0.626825,0.000253397
GCA_020466925.1_ASM2046692v1_genomic_k31_w50_minimizers.hll,91752.2,2471.36,91752.2,0,0
GCA_015265145.1_ASM1526514v1_genomic_k31_w50_minimizers.hll,91752.2,2462.06,91752.2,0,0
GCA_010500735.1_ASM1050073v1_genomic_k31_w50_minimizers.hll,91752.2,2491.14,91771.9,19.6219,0.00787667
GCA_021293735.1_ASM2129373v1_genomic_k31_w50_minimizers.hll,91752.2,2564.65,91808,55.7447,0.0217358
GCA_048283115.1_ASM4828311v1_genomic_k31_w50_minimizers.hll,91752.2,2486.48,91752.2,0,0
GCA_015594605.1_ASM1559460v1_genomic_k31_w50_minimizers.hll,91752.2,2478.34,91752.5,0.297239,0.000119935
GCA_015700295.1_ASM1570029v1_genomic_k31_w50_minimizers.hll,91752.2,2488.81,91752.2,0,0
GCA_046961775.1_ASM4696177v1_genomic_k31_w50_minimizers.hll,91752.2,2417.96,91760.4,8.15353,0.00337207
GCA_020184685.1_Mecat2_v._JAN-2020_genomic_k31_w50_minimizers.hll,91752.2,2492.31,91752.2,0.0208995,8.38563e-06
GCA_977063545.1_SAT711_genomic_k31_w50_minimizers.hll,91752.2,2559.97,91752.2,0,0
GCA_019450065.1_ASM1945006v1_genomic_k31_w50_minimizers.hll,91752.2,2437.67,91752.2,0,0
GCA_042854115.1_ASM4285411v1_genomic_k31_w50_minimizers.hll,91752.2,2470.2,91752.2,0,0
GCA_000339595.1_ASM33959v1_genomic_k31_w50_minimizers.hll,91752.2,2463.22,91752.2,0,0
GCA_902159415.1_25426_7_64_genomic_k31_w50_minimizers.hll,91752.2,2433.03,91767.2,14.9532,0.00614592
GCA_031156755.1_ASM3115675v1_genomic_k31_w50_minimizers.hll,91752.2,2507.45,91752.2,0,0
GCA_041510825.1_ASM4151082v1_genomic_k31_w50_minimizers.hll,91752.2,2435.35,91752.2,0,0
GCA_027686535.1_ASM2768653v1_genomic_k31_w50_minimizers.hll,91752.2,2516.77,91803.9,51.6635,0.0205277
GCA_000960035.1_ASM96003v1_genomic_k31_w50_minimizers.hll,91752.2,2442.32,91752.2,0,0
GCA_030536825.1_ASM3053682v1_genomic_k31_w50_minimizers.hll,91752.2,2301.31,91752.2,0,0
GCA_024295525.1_ASM2429552v1_genomic_k31_w50_minimizers.hll,91752.2,2488.81,91752.2,0,0
GCA_039750335.1_ASM3975033v1_genomic_k31_w50_minimizers.hll,91752.2,2584.54,91761.7,9.5126,0.00368057
GCA_000011825.1_ASM1182v1_genomic_k31_w50_minimizers.hll,91752.2,2450.44,91752.2,0,0
GCA_023110315.1_ASM2311031v1_genomic_k31_w50_minimizers.hll,91752.2,2474.85,91757.7,5.43619,0.00219657
GCA_946189125.1_B21_S42_genomic_k31_w50_minimizers.hll,91752.2,2484.16,91752.2,0,0
GCA_041514255.1_ASM4151425v1_genomic_k31_w50_minimizers.hll,91752.2,2452.77,91752.2,0,0
GCA_048308245.1_ASM4830824v1_genomic_k31_w50_minimizers.hll,91752.2,2398.27,91752.2,0,0
GCA_003598205.1_ASM359820v1_genomic_k31_w50_minimizers.hll,91752.2,2507.45,91752.2,0,0
GCA_047464715.1_ASM4746471v1_genomic_k31_w50_minimizers.hll,91752.2,2412.17,91752.2,0,0
GCA_946224125.1_B78_genomic_k31_w50_minimizers.hll,91752.2,2485.32,91752.2,0,0
GCA_026782685.1_ASM2678268v1_genomic_k31_w50_minimizers.hll,91752.2,2459.74,91752.2,0,0
GCA_042822795.1_MGCS36101_genomic_k31_w50_minimizers.hll,91752.2,2521.44,91752.3,0.0743095,2.94711e-05
GCA_047747215.1_ASM4774721v1_genomic_k31_w50_minimizers.hll,91752.2,2491.14,91752.2,0,0
GCA_047463055.1_ASM4746305v1_genomic_k31_w50_minimizers.hll,91752.2,2479.5,91752.2,0,0
GCA_905372585.1_SRR9217422-mag-bin.1_genomic_k31_w50_minimizers.hll,91752.2,2452.77,91752.2,0,0
GCA_026783805.1_ASM2678380v1_genomic_k31_w50_minimizers.hll,91752.2,2565.82,91819.4,67.1399,0.026167
GCA_026781445.1_ASM2678144v1_genomic_k31_w50_minimizers.hll,91752.2,2537.78,91757,4.75605,0.0018741
GCA_946223715.1_B102_genomic_k31_w50_minimizers.hll,91752.2,2528.44,91752.2,0,0
GCA_026781545.1_ASM2678154v1_genomic_k31_w50_minimizers.hll,91752.2,2536.61,91752.2,0,0
GCA_965146585.1_SRR20550396_concoct_42_genomic_k31_w50_minimizers.hll,91752.2,2416.8,91752.2,0.00530782,2.19622e-06
GCA_003675145.1_ASM367514v1_genomic_k31_w50_minimizers.hll,91752.2,2488.81,91752.2,0,0
GCA_034137685.1_ASM3413768v1_genomic_k31_w50_minimizers.hll,91752.2,2520.27,91752.2,0.0185774,7.37118e-06
GCA_000347815.1_KK21_V1_genomic_k31_w50_minimizers.hll,91752.2,2495.8,91763.1,10.9036,0.00436876
GCA_902906285.1_ERR1190749_bin.26_genomic_k31_w50_minimizers.hll,91752.2,2119.35,91752.2,0,0
GCA_016837345.1_ASM1683734v1_genomic_k31_w50_minimizers.hll,91752.2,2448.12,91752.2,0,0
GCA_027685745.1_ASM2768574v1_genomic_k31_w50_minimizers.hll,91752.2,2542.45,91752.2,0,0
GCA_046980505.1_ASM4698050v1_genomic_k31_w50_minimizers.hll,91752.2,2481.83,91752.2,0,0
GCA_047249525.1_ASM4724952v1_genomic_k31_w50_minimizers.hll,91752.2,2471.36,91786.1,33.8976,0.0137162
GCA_015553625.1_ASM1555362v1_genomic_k31_w50_minimizers.hll,91752.2,2503.95,91787.6,35.3425,0.0141147
GCA_050032025.1_ASM5003202v1_genomic_k31_w50_minimizers.hll,91752.2,2463.22,91752.2,0,0
GCA_047465625.1_ASM4746562v1_genomic_k31_w50_minimizers.hll,91752.2,2426.07,91752.2,0,0
GCA_905199975.1_SRR7721897-mag-bin.27_genomic_k31_w50_minimizers.hll,91752.2,2449.28,91752.2,0,0
GCA_052121515.1_ASM5212151v1_genomic_k31_w50_minimizers.hll,91752.2,2481.83,91752.2,0,0
GCA_036737045.1_ASM3673704v1_genomic_k31_w50_minimizers.hll,91752.2,2335.87,91885.6,133.356,0.0570904
GCA_002866345.1_ASM286634v1_genomic_k31_w50_minimizers.hll,91752.2,2596.26,91810,57.7854,0.0222572
GCA_003944025.1_ASM394402v1_genomic_k31_w50_minimizers.hll,91752.2,2586.89,91866.1,113.856,0.0440127
GCA_963519105.1_ERR9968757_bin.6_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,91752.2,2514.44,91752.2,0.00132695,5.27733e-07
GCA_019090945.2_ASM1909094v2_genomic_k31_w50_minimizers.hll,91752.2,2488.81,91752.2,0,0
GCA_053547195.1_ASM5354719v1_genomic_k31_w50_minimizers.hll,91752.2,2488.81,91752.2,0,0
GCA_000714455.1_De_Novo_Assembly_genomic_k31_w50_minimizers.hll,91752.2,2531.94,91752.2,0,0
GCA_050846435.1_ASM5084643v1_genomic_k31_w50_minimizers.hll,91752.2,2477.18,91768.5,16.3085,0.00658351
GCA_016838525.1_ASM1683852v1_genomic_k31_w50_minimizers.hll,91752.2,2474.85,91752.2,0,0
GCA_000307185.1_ASM30718v1_genomic_k31_w50_minimizers.hll,91752.2,2498.13,91752.2,0,0
GCA_036747895.1_ASM3674789v1_genomic_k31_w50_minimizers.hll,91752.2,2452.77,91776,23.7852,0.00969729
GCA_021497885.1_ASM2149788v1_genomic_k31_w50_minimizers.hll,91752.2,2446.96,91752.2,0,0
GCA_048415315.1_ASM4841531v1_genomic_k31_w50_minimizers.hll,91752.2,2470.2,91752.2,0.00132695,5.37185e-07
GCA_047463475.1_ASM4746347v1_genomic_k31_w50_minimizers.hll,91752.2,2493.47,91752.2,0,0
GCA_009716945.1_ASM971694v1_genomic_k31_w50_minimizers.hll,91752.2,2507.45,91752.2,0,0
GCA_003943705.1_ASM394370v1_genomic_k31_w50_minimizers.hll,91752.2,3069.36,92518.9,766.688,0.249787
GCA_977001755.1_SRR31188356_binner13_Refined_13_genomic_k31_w50_minimizers.hll,91752.2,2297.86,91752.2,0,0
GCA_000339675.1_ASM33967v1_genomic_k31_w50_minimizers.hll,91752.2,2462.06,91752.2,0,0
GCA_019923685.1_ASM1992368v1_genomic_k31_w50_minimizers.hll,91752.2,2732.74,91752.2,0,0
GCA_050846535.1_ASM5084653v1_genomic_k31_w50_minimizers.hll,91752.2,2474.85,91752.2,0,0
GCA_046036915.1_ASM4603691v1_genomic_k31_w50_minimizers.hll,91752.2,2503.95,91752.2,0,0
GCA_000785845.1_CAIM1895T_spades_scaffold_genomic_k31_w50_minimizers.hll,91752.2,2457.41,91752.2,0,0
GCA_003474485.1_ASM347448v1_genomic_k31_w50_minimizers.hll,91752.2,2435.35,91752.2,0.00398086,1.63461e-06
GCA_965111695.1_G22_genome_genomic_k31_w50_minimizers.hll,91752.2,2494.63,91752.2,0,0
GCA_964248575.1_CC00132_genomic_k31_w50_minimizers.hll,91752.2,2578.69,91752.2,0,0
GCA_047460935.1_ASM4746093v1_genomic_k31_w50_minimizers.hll,91752.2,2491.14,91752.2,0,0
GCA_021292615.1_ASM2129261v1_genomic_k31_w50_minimizers.hll,91752.2,2593.91,91768.5,16.3085,0.00628722
GCA_040919085.1_ASM4091908v1_genomic_k31_w50_minimizers.hll,91752.2,2514.44,91752.2,0,0
GCA_946189235.1_B34_S52_genomic_k31_w50_minimizers.hll,91752.2,2465.55,91752.2,0,0
GCA_946223435.1_13P_genomic_k31_w50_minimizers.hll,91752.2,2481.83,91752.2,0,0
GCA_900099885.1_IMG-taxon_2623621021_annotated_assembly_genomic_k31_w50_minimizers.hll,91752.2,2452.77,91752.2,0,0
GCA_047229865.1_ASM4722986v1_genomic_k31_w50_minimizers.hll,91752.2,2440,91752.2,0,0
GCA_016127555.1_ASM1612755v1_genomic_k31_w50_minimizers.hll,91752.2,2463.22,91752.2,0,0
GCA_048533845.1_ASM4853384v1_genomic_k31_w50_minimizers.hll,91752.2,2239.29,91752.2,0,0
GCA_048247195.1_ASM4824719v1_genomic_k31_w50_minimizers.hll,91752.2,2458.58,91752.4,0.169851,6.90849e-05
GCA_016127875.1_ASM1612787v1_genomic_k31_w50_minimizers.hll,91752.2,2493.47,91752.2,0.000663477,2.66086e-07
GCA_035436025.1_ASM3543602v1_genomic_k31_w50_minimizers.hll,91752.2,2712.67,92204.5,452.236,0.166713
GCA_977057355.1_AGN001FE.83_genomic_k31_w50_minimizers.hll,91752.2,2380.91,91752.2,0,0
GCA_977063885.1_SAT908_genomic_k31_w50_minimizers.hll,91752.2,2526.1,91752.2,0,0
GCA_036409295.1_ASM3640929v1_genomic_k31_w50_minimizers.hll,91752.2,2515.61,91752.2,0,0
GCA_036576395.1_ASM3657639v1_genomic_k31_w50_minimizers.hll,91752.2,2524.94,91752.2,0,0
GCA_042844005.1_MGCS35973_genomic_k31_w50_minimizers.hll,91752.2,2520.27,91752.2,0,0
GCA_033023455.1_ASM3302345v1_genomic_k31_w50_minimizers.hll,91752.2,2464.39,91752.2,0,0
GCA_042821045.1_MGGS36030_genomic_k31_w50_minimizers.hll,91752.2,2510.94,91752.2,0,0
GCA_949478695.1_extra-SRR5574481.72_1677764776_genomic_k31_w50_minimizers.hll,91752.2,2254.2,91752.2,0,0
GCA_023061875.1_ASM2306187v1_genomic_k31_w50_minimizers.hll,91752.2,2489.98,91752.2,0.00398086,1.59876e-06
GCA_026160865.1_ASM2616086v1_genomic_k31_w50_minimizers.hll,91752.2,2450.44,91752.2,0,0
GCA_020076365.1_ASM2007636v1_genomic_k31_w50_minimizers.hll,91752.2,2412.17,91752.2,0,0
GCA_015559215.1_ASM1555921v1_genomic_k31_w50_minimizers.hll,91752.2,2492.31,91752.2,0,0
GCA_009731095.1_ASM973109v1_genomic_k31_w50_minimizers.hll,91752.2,2563.48,91817.3,65.0988,0.0253947
GCA_000228325.2_SMUT2-NEX_9-367_genomic_k31_w50_minimizers.hll,91752.2,2466.71,91752.2,0,0
GCA_034044695.1_ASM3404469v1_genomic_k31_w50_minimizers.hll,91752.2,2467.87,91774,21.746,0.00881163
GCA_009706995.1_ASM970699v1_genomic_k31_w50_minimizers.hll,91752.2,2463.22,91752.2,0,0
GCA_000257765.1_ASM25776v1_genomic_k31_w50_minimizers.hll,91752.2,2521.44,91752.2,0,0
GCA_028823545.1_ASM2882354v1_genomic_k31_w50_minimizers.hll,91752.2,2435.35,91752.2,0.0212313,8.71794e-06
GCA_000229265.2_SMUT5-NEX_34-179_genomic_k31_w50_minimizers.hll,91752.2,2444.64,91752.2,0,0
GCA_946222355.1_kNHPwAnfK3_bin.39.MAG_genomic_k31_w50_minimizers.hll,91752.2,2429.55,91752.2,0,0
GCA_018375145.1_ASM1837514v1_genomic_k31_w50_minimizers.hll,91752.2,2492.31,91752.2,0,0
GCA_015700505.1_ASM1570050v1_genomic_k31_w50_minimizers.hll,91752.2,2477.18,91752.2,0,0
GCA_048242315.1_ASM4824231v1_genomic_k31_w50_minimizers.hll,91752.2,2368.2,91752.2,0,0
GCA_977000585.1_SRR31188374_concoct_43_genomic_k31_w50_minimizers.hll,91752.2,2417.96,91752.2,0,0
GCA_049520055.1_PDT002412480.1_genomic_k31_w50_minimizers.hll,91752.2,2491.14,91752.2,0,0
GCA_001703615.1_ASM170361v1_genomic_k31_w50_minimizers.hll,91752.2,2510.94,91757.7,5.43553,0.00216473
GCA_047462835.1_ASM4746283v1_genomic_k31_w50_minimizers.hll,91752.2,2536.61,91752.2,0,0
GCA_001588855.1_ASM158885v1_genomic_k31_w50_minimizers.hll,91752.2,2465.55,91752.2,0,0
GCA_009717715.1_ASM971771v1_genomic_k31_w50_minimizers.hll,91752.2,2474.85,91752.2,0,0
GCA_900096985.1_BVI_genomic_k31_w50_minimizers.hll,91752.2,2480.67,91752.2,0,0
GCA_050324645.1_ASM5032464v1_genomic_k31_w50_minimizers.hll,91752.2,2519.11,91765.9,13.6219,0.00540743
GCA_021292565.1_ASM2129256v1_genomic_k31_w50_minimizers.hll,91752.2,2662,91763.1,10.8717,0.00408403
GCA_019754195.1_ASM1975419v1_genomic_k31_w50_minimizers.hll,91752.2,2500.46,91752.3,0.0849252,3.39639e-05
GCA_003944225.1_ASM394422v1_genomic_k31_w50_minimizers.hll,91752.2,2531.94,91764,11.753,0.0046419
GCA_000960005.1_ASM96000v1_genomic_k31_w50_minimizers.hll,91752.2,2450.44,91752.2,0,0
GCA_042852015.1_MGCS35941_genomic_k31_w50_minimizers.hll,91752.2,2521.44,91752.2,0,0
GCA_020466865.1_ASM2046686v1_genomic_k31_w50_minimizers.hll,91752.2,2453.93,91752.2,0,0
GCA_046964375.1_ASM4696437v1_genomic_k31_w50_minimizers.hll,91752.2,2531.94,91754.9,2.71768,0.00107336
GCA_976993735.1_SRR23278394_concoct_71_genomic_k31_w50_minimizers.hll,91752.2,2561.14,91752.2,0,0
GCA_963527545.1_ERR9969205_bin.30_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,91752.2,2480.67,91752.2,0,0
GCA_004127235.1_ASM412723v1_genomic_k31_w50_minimizers.hll,91752.2,2489.98,91752.2,0.00398086,1.59876e-06
GCA_000413475.1_Stre_inte_ATCC_27335_V1_genomic_k31_w50_minimizers.hll,91752.2,2471.36,91752.2,0,0
GCA_900459065.1_45296_F02_genomic_k31_w50_minimizers.hll,91752.2,2469.04,91752.2,0,0
GCA_901544225.1_42880_E01_genomic_k31_w50_minimizers.hll,91752.2,2513.28,91752.2,0,0
GCA_013277285.1_ASM1327728v1_genomic_k31_w50_minimizers.hll,91752.2,2627.92,91846.8,94.534,0.0359729
GCA_030226345.1_ASM3022634v1_genomic_k31_w50_minimizers.hll,91752.2,2522.61,91752.2,0,0
GCA_018499295.1_ASM1849929v1_genomic_k31_w50_minimizers.hll,91752.2,2383.23,91752.2,0,0
GCA_014842815.3_ASM1484281v3_genomic_k31_w50_minimizers.hll,91752.2,2457.41,91752.2,0,0
GCA_021293275.1_ASM2129327v1_genomic_k31_w50_minimizers.hll,91752.2,2592.74,91775.3,23.1054,0.00891159
GCA_001071035.1_ASM107103v1_genomic_k31_w50_minimizers.hll,91752.2,2469.04,91752.2,0,0
GCA_006385165.1_ASM638516v1_genomic_k31_w50_minimizers.hll,91752.2,2466.71,91752.2,0,0
GCA_024295885.1_ASM2429588v1_genomic_k31_w50_minimizers.hll,91752.2,2407.53,91752.2,0,0
GCA_026782885.1_ASM2678288v1_genomic_k31_w50_minimizers.hll,91752.2,2463.22,91754.9,2.63275,0.00106882
GCA_946186005.1_U165-2_S22_genomic_k31_w50_minimizers.hll,91752.2,2452.77,91752.2,0,0
GCA_959029205.1_ERR10149269_bin.11_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,91752.2,2421.44,91752.2,0,0
GCA_011379745.1_ASM1137974v1_genomic_k31_w50_minimizers.hll,91752.2,2495.8,91752.2,0,0
GCA_965275785.1_SGG37_genomic_k31_w50_minimizers.hll,91752.2,2522.61,91752.2,0,0
GCA_946190145.1_U92_S86_genomic_k31_w50_minimizers.hll,91752.2,2526.1,91752.2,0,0
GCA_023931635.1_ASM2393163v1_genomic_k31_w50_minimizers.hll,91752.2,2444.64,91752.2,0,0
GCA_000228185.2_SMUT2-NEX_1-348_genomic_k31_w50_minimizers.hll,91752.2,2477.18,91752.2,0,0
GCA_030846755.1_ASM3084675v1_genomic_k31_w50_minimizers.hll,91752.2,2443.48,91752.2,0,0
GCA_002356055.1_ASM235605v1_genomic_k31_w50_minimizers.hll,91752.2,2469.04,91753.6,1.35351,0.000548195
GCA_043674005.1_ASM4367400v1_genomic_k31_w50_minimizers.hll,91752.2,2536.61,91752.2,0,0
GCA_000375505.1_ASM37550v1_genomic_k31_w50_minimizers.hll,91752.2,2517.94,91767.9,15.6289,0.00620701
GCA_000228225.2_SMUT2-NEX_3-352_genomic_k31_w50_minimizers.hll,91752.2,2476.01,91752.2,0,0
GCA_032582965.1_ASM3258296v1_genomic_k31_w50_minimizers.hll,91752.2,2452.77,91752.2,0,0
GCA_032060025.1_ASM3206002v1_genomic_k31_w50_minimizers.hll,91752.2,2705.59,92056.2,303.931,0.112335
GCA_001070445.1_ASM107044v1_genomic_k31_w50_minimizers.hll,91752.2,2493.47,91752.2,0,0
GCA_047239905.1_ASM4723990v1_genomic_k31_w50_minimizers.hll,91752.2,2604.46,91761.8,9.52189,0.00365599
GCA_001704455.1_ASM170445v1_genomic_k31_w50_minimizers.hll,91752.2,2509.78,91794.4,42.1422,0.0167912
GCA_977063605.1_SAT623_genomic_k31_w50_minimizers.hll,91752.2,2547.12,91752.2,0,0
GCA_901542375.1_42042_E01_genomic_k31_w50_minimizers.hll,91752.2,2446.96,91752.2,0,0
GCA_001808815.1_ASM180881v1_genomic_k31_w50_minimizers.hll,91752.2,2520.27,91768.5,16.3085,0.00647093
GCA_042842215.1_MGCS35983_genomic_k31_w50_minimizers.hll,91752.2,2519.11,91752.2,0,0
GCA_949447195.1_extra-SRR5574494.30_1677764830_genomic_k31_w50_minimizers.hll,91752.2,2227.83,91752.2,0,0
GCA_040368605.1_ASM4036860v1_genomic_k31_w50_minimizers.hll,91752.2,2615.01,91816.8,64.5885,0.0246991
