sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_049166725.1_ASM4916672v1_genomic_k31_w50_minimizers.hll,104941,2451.61,104941,0,0
GCA_009870375.1_ASM987037v1_genomic_k31_w50_minimizers.hll,104941,2503.95,104941,0,0
GCA_017367165.1_ASM1736716v1_genomic_k31_w50_minimizers.hll,104941,2463.22,104941,0,0
GCA_041699315.1_ASM4169931v1_genomic_k31_w50_minimizers.hll,104941,2472.52,104941,0,0
GCA_037104705.1_ASM3710470v1_genomic_k31_w50_minimizers.hll,104941,2455.09,104941,0,0
GCA_025909345.1_ASM2590934v1_genomic_k31_w50_minimizers.hll,104941,2485.32,104941,0,0
GCA_035544715.1_ASM3554471v1_genomic_k31_w50_minimizers.hll,104941,2496.96,104941,0,0
GCA_020075985.1_ASM2007598v1_genomic_k31_w50_minimizers.hll,104941,2437.67,104941,0,0
GCA_964241165.1_CC00137_genomic_k31_w50_minimizers.hll,104941,2565.82,104974,32.7833,0.0127769
GCA_977063635.1_SAT905_genomic_k31_w50_minimizers.hll,104941,2529.61,104941,0,0
GCA_003942785.1_ASM394278v1_genomic_k31_w50_minimizers.hll,104941,2755.21,105202,260.608,0.0945876
GCA_017367105.1_ASM1736710v1_genomic_k31_w50_minimizers.hll,104941,2448.12,104941,0,0
GCA_959608055.1_SRR16280094_bin.34_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2387.85,104941,0,0
GCA_946188575.1_U105_S94_genomic_k31_w50_minimizers.hll,104941,2512.11,104941,0,0
GCA_001070235.1_ASM107023v1_genomic_k31_w50_minimizers.hll,104941,2643.19,104949,7.99946,0.00302644
GCA_025908675.1_ASM2590867v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_000148525.2_ASM14852v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_003409055.1_ASM340905v1_genomic_k31_w50_minimizers.hll,104941,2528.44,104941,0,0
GCA_029011235.1_ASM2901123v1_genomic_k31_w50_minimizers.hll,104941,2482.99,104941,0,0
GCA_001072165.1_ASM107216v1_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_023926545.1_ASM2392654v1_genomic_k31_w50_minimizers.hll,104941,2457.41,104941,0,0
GCA_049537895.1_ASM4953789v1_genomic_k31_w50_minimizers.hll,104941,2472.52,104941,0,0
GCA_023148935.1_ASM2314893v1_genomic_k31_w50_minimizers.hll,104941,2453.93,104941,0,0
GCA_958350455.1_ERR4918892_bin.4_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2194.64,104941,0,0
GCA_000975405.1_ASM97540v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_021294235.1_ASM2129423v1_genomic_k31_w50_minimizers.hll,104941,2596.26,104968,26.6696,0.0102723
GCA_000722705.1_ASM72270v1_genomic_k31_w50_minimizers.hll,104941,2484.16,104941,0.100246,4.03542e-05
GCA_902651655.1_S784_spades_genomic_k31_w50_minimizers.hll,104941,2563.48,104941,0,0
GCA_009731175.1_ASM973117v1_genomic_k31_w50_minimizers.hll,104941,2599.77,104948,7.11057,0.00273508
GCA_946188975.1_B74_S92_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_053203465.1_ASM5320346v1_genomic_k31_w50_minimizers.hll,104941,2526.1,104941,0,0
GCA_003943145.1_ASM394314v1_genomic_k31_w50_minimizers.hll,104941,2480.67,104941,0,0
GCA_946224185.1_B173_genomic_k31_w50_minimizers.hll,104941,2485.32,104941,0,0
GCA_000164095.1_ASM16409v1_genomic_k31_w50_minimizers.hll,104941,2494.63,104941,0,0
GCA_013822985.1_ASM1382298v1_genomic_k31_w50_minimizers.hll,104941,2530.77,104941,0,0
GCA_003674585.1_ASM367458v1_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_028307985.1_ASM2830798v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_047459895.1_ASM4745989v1_genomic_k31_w50_minimizers.hll,104941,2478.34,104941,0,0
GCA_015700305.1_ASM1570030v1_genomic_k31_w50_minimizers.hll,104941,2493.47,104941,0,0
GCA_021293435.1_ASM2129343v1_genomic_k31_w50_minimizers.hll,104941,2639.67,104996,55.2434,0.0209282
GCA_027944035.1_ASM2794403v1_genomic_k31_w50_minimizers.hll,104941,2435.35,104941,0,0
GCA_047010185.1_ASM4701018v1_genomic_k31_w50_minimizers.hll,104941,2491.14,104944,2.66635,0.00107033
GCA_047467795.1_ASM4746779v1_genomic_k31_w50_minimizers.hll,104941,2482.99,104941,0,0
GCA_946222645.1_mhVIsooGih_bin.65.MAG_genomic_k31_w50_minimizers.hll,104941,2222.1,104941,0,0
GCA_001546795.1_ASM154679v1_genomic_k31_w50_minimizers.hll,104941,2557.64,105000,58.6911,0.0229474
GCA_001074415.1_ASM107441v1_genomic_k31_w50_minimizers.hll,104941,2535.44,104941,0.0555476,2.19085e-05
GCA_032378735.1_ASM3237873v1_genomic_k31_w50_minimizers.hll,104941,2492.31,104941,0,0
GCA_018499395.1_ASM1849939v1_genomic_k31_w50_minimizers.hll,104941,2444.64,104941,0,0
GCA_030439925.1_ASM3043992v1_genomic_k31_w50_minimizers.hll,104941,2515.61,104941,0,0
GCA_905196325.1_SRR5580167-mag-bin.6_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_052091985.1_ASM5209198v1_genomic_k31_w50_minimizers.hll,104941,2421.44,104941,0,0
GCA_000339135.1_ASM33913v1_genomic_k31_w50_minimizers.hll,104941,2467.87,104941,0,0
GCA_032580445.1_ASM3258044v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_036235625.1_ASM3623562v1_genomic_k31_w50_minimizers.hll,104941,2458.58,104941,0,0
GCA_047462745.1_ASM4746274v1_genomic_k31_w50_minimizers.hll,104941,2471.36,104941,0,0
GCA_018499525.1_ASM1849952v1_genomic_k31_w50_minimizers.hll,104941,2543.61,104943,1.33316,0.00052412
GCA_020735765.1_ASM2073576v1_genomic_k31_w50_minimizers.hll,104941,2442.32,104941,0,0
GCA_976989635.1_SRR27543516_metabat2_64_genomic_k31_w50_minimizers.hll,104941,2406.37,104941,0.00347173,1.44272e-06
GCA_047459855.1_ASM4745985v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104941,0,0
GCA_000439045.1_ASM43904v1_genomic_k31_w50_minimizers.hll,104941,2482.99,104941,0,0
GCA_905071895.1_AMBR074_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_022738615.1_ASM2273861v1_genomic_k31_w50_minimizers.hll,104941,2259.94,104941,0.00347003,1.53545e-06
GCA_042917235.1_MGCS35707_genomic_k31_w50_minimizers.hll,104941,2520.27,104941,0,0
GCA_050846355.1_ASM5084635v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_019265285.1_ASM1926528v1_genomic_k31_w50_minimizers.hll,104941,3071.77,105536,595.048,0.193715
GCA_013307285.1_ASM1330728v1_genomic_k31_w50_minimizers.hll,104941,2444.64,104941,0,0
GCA_000522765.1_out_k25_n4_samp13-contigs.fa_genomic_k31_w50_minimizers.hll,104941,2481.83,104941,0,0
GCA_050576895.1_ASM5057689v1_genomic_k31_w50_minimizers.hll,104941,2528.44,104941,0,0
GCA_001074565.1_ASM107456v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104941,0,0
GCA_033485055.1_ASM3348505v1_genomic_k31_w50_minimizers.hll,104941,2480.67,104941,0,0
GCA_032379685.1_ASM3237968v1_genomic_k31_w50_minimizers.hll,104941,2460.9,104941,0,0
GCA_026159865.1_ASM2615986v1_genomic_k31_w50_minimizers.hll,104941,2450.44,104941,0,0
GCA_043704665.1_ASM4370466v1_genomic_k31_w50_minimizers.hll,104941,2503.95,104941,0,0
GCA_009496375.1_ASM949637v1_genomic_k31_w50_minimizers.hll,104941,2469.04,104941,0,0
GCA_001072925.1_ASM107292v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104947,5.33631,0.00215622
GCA_003943905.1_ASM394390v1_genomic_k31_w50_minimizers.hll,104941,2535.44,104982,40.899,0.0161309
GCA_003944235.1_ASM394423v1_genomic_k31_w50_minimizers.hll,104941,2662,105215,274.231,0.103017
GCA_031191225.1_ASM3119122v1_genomic_k31_w50_minimizers.hll,104941,2466.71,104941,0,0
GCA_977004335.1_SRR15043907_concoct_49_genomic_k31_w50_minimizers.hll,104941,2199.21,104941,0,0
GCA_023926655.1_ASM2392665v1_genomic_k31_w50_minimizers.hll,104941,2438.83,104941,0,0
GCA_052098315.1_ASM5209831v1_genomic_k31_w50_minimizers.hll,104941,2465.55,104941,0,0
GCA_019929665.1_ASM1992966v1_genomic_k31_w50_minimizers.hll,104941,2479.5,104941,0,0
GCA_042925425.1_MGCS35642_genomic_k31_w50_minimizers.hll,104941,2523.77,104941,0,0
GCA_030466425.1_ASM3046642v1_genomic_k31_w50_minimizers.hll,104941,2411.01,104941,0,0
GCA_015059525.1_ASM1505952v1_genomic_k31_w50_minimizers.hll,104941,2554.13,104958,16.6669,0.00652548
GCA_000270165.1_ASM27016v1_genomic_k31_w50_minimizers.hll,104941,2460.9,104941,0,0
GCA_000724165.1_ASM72416v1_genomic_k31_w50_minimizers.hll,104941,2460.9,104941,0.000867931,3.52689e-07
GCA_900475225.1_42685_C01_genomic_k31_w50_minimizers.hll,104941,2523.77,104941,0,0
GCA_946189255.1_B174_S92_genomic_k31_w50_minimizers.hll,104941,2448.12,104941,0,0
GCA_965149825.1_SRR20550247_concoct_15_genomic_k31_w50_minimizers.hll,104941,2337.03,104941,0,0
GCA_009707175.1_ASM970717v1_genomic_k31_w50_minimizers.hll,104941,2493.47,104941,0,0
GCA_047464815.1_ASM4746481v1_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_009495895.1_ASM949589v1_genomic_k31_w50_minimizers.hll,104941,2495.8,104941,0,0
GCA_015670115.1_ASM1567011v1_genomic_k31_w50_minimizers.hll,104941,2502.79,104950,8.88837,0.00355139
GCA_042842865.1_MGCS35980_genomic_k31_w50_minimizers.hll,104941,2533.11,104941,0,0
GCA_046982425.1_ASM4698242v1_genomic_k31_w50_minimizers.hll,104941,2459.74,104947,5.33284,0.00216805
GCA_030060205.1_ASM3006020v1_genomic_k31_w50_minimizers.hll,104941,2479.5,104962,20.4455,0.00824581
GCA_049519935.1_PDT002412483.1_genomic_k31_w50_minimizers.hll,104941,2487.65,104941,0,0
GCA_023931785.1_ASM2393178v1_genomic_k31_w50_minimizers.hll,104941,2443.48,104941,0,0
GCA_044430765.1_ASM4443076v1_genomic_k31_w50_minimizers.hll,104941,2464.39,104941,0,0
GCA_977038875.1_AGN043SA.3_genomic_k31_w50_minimizers.hll,104941,2421.44,104948,7.11057,0.00293651
GCA_977049785.1_AGN010SA.21_genomic_k31_w50_minimizers.hll,104941,2387.85,104941,0,0
GCA_958415445.1_ERR10960933_bin.11_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2373.98,104941,0,0
GCA_049314965.1_ASM4931496v1_genomic_k31_w50_minimizers.hll,104941,2569.33,104941,0,0
GCA_009848215.1_ASM984821v1_genomic_k31_w50_minimizers.hll,104941,2528.44,104941,0,0
GCA_013007565.1_ASM1300756v1_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_023893675.1_ASM2389367v1_genomic_k31_w50_minimizers.hll,104941,2456.25,104941,0,0
GCA_047465645.1_ASM4746564v1_genomic_k31_w50_minimizers.hll,104941,2512.11,104941,0,0
GCA_036234295.1_ASM3623429v1_genomic_k31_w50_minimizers.hll,104941,2459.74,104941,0,0
GCA_010993915.2_ASM1099391v2_genomic_k31_w50_minimizers.hll,104941,2531.94,104941,0,0
GCA_003674665.1_ASM367466v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104955,14.2221,0.00574666
GCA_002093995.1_ASM209399v1_genomic_k31_w50_minimizers.hll,104941,2653.77,105051,109.654,0.0413202
GCA_013277315.1_ASM1327731v1_genomic_k31_w50_minimizers.hll,104941,2631.45,105051,109.432,0.0415861
GCA_015700415.1_ASM1570041v1_genomic_k31_w50_minimizers.hll,104941,2508.61,104941,0,0
GCA_900459205.1_43874_E01_genomic_k31_w50_minimizers.hll,104941,2437.67,104941,0,0
GCA_950101955.1_S-thermophilus_H26bM3_genomic_k31_w50_minimizers.hll,104941,2445.8,104941,0,0
GCA_003943605.1_ASM394360v1_genomic_k31_w50_minimizers.hll,104941,2581.03,105041,99.608,0.0385923
GCA_017367115.1_ASM1736711v1_genomic_k31_w50_minimizers.hll,104941,2457.41,104941,0,0
GCA_032486915.1_ASM3248691v1_genomic_k31_w50_minimizers.hll,104941,2533.11,104942,0.777672,0.000307003
GCA_047234725.1_ASM4723472v1_genomic_k31_w50_minimizers.hll,104941,2514.44,104966,24.8912,0.00989931
GCA_900459485.1_44738_A02_genomic_k31_w50_minimizers.hll,104941,2434.19,104941,0,0
GCA_032512045.1_ASM3251204v1_genomic_k31_w50_minimizers.hll,104941,2450.44,104941,0.222191,9.06737e-05
GCA_026161145.1_ASM2616114v1_genomic_k31_w50_minimizers.hll,104941,2449.28,104941,0,0
GCA_000339475.1_ASM33947v1_genomic_k31_w50_minimizers.hll,104941,2491.14,104941,0,0
GCA_958434565.1_SRR22541669_bin.26_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2501.62,104941,0,0
GCA_021297595.1_ASM2129759v1_genomic_k31_w50_minimizers.hll,104941,2577.52,104941,0,0
GCA_036236155.1_ASM3623615v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104941,0,0
GCA_977048785.1_AGN027SA.34_genomic_k31_w50_minimizers.hll,104941,2512.11,104941,0,0
GCA_000162495.1_ASM16249v1_genomic_k31_w50_minimizers.hll,104941,2460.9,104979,37.3413,0.0151738
GCA_025962775.1_ASM2596277v1_genomic_k31_w50_minimizers.hll,104941,2445.8,104941,0,0
GCA_041431935.1_ASM4143193v1_genomic_k31_w50_minimizers.hll,104941,2445.8,104941,0,0
GCA_000192245.1_ASM19224v1_genomic_k31_w50_minimizers.hll,104941,2576.35,104966,24.7801,0.00961829
GCA_028326225.1_ASM2832622v1_genomic_k31_w50_minimizers.hll,104941,2424.91,104941,0,0
GCA_001069775.1_ASM106977v1_genomic_k31_w50_minimizers.hll,104941,2471.36,104948,6.66614,0.00269735
GCA_011714795.1_ASM1171479v1_genomic_k31_w50_minimizers.hll,104941,2508.61,104948,7.11057,0.00283446
GCA_900459135.1_41686_C01_genomic_k31_w50_minimizers.hll,104941,2464.39,104941,0,0
GCA_009758095.1_ASM975809v1_genomic_k31_w50_minimizers.hll,104941,2476.01,104942,0.666575,0.000269213
GCA_905187715.1_SRR2912785-mag-bin.19_genomic_k31_w50_minimizers.hll,104941,2429.55,104941,0,0
GCA_047465365.1_ASM4746536v1_genomic_k31_w50_minimizers.hll,104941,2427.23,104941,0,0
GCA_000234015.1_Stre_inte_F0395_V1_genomic_k31_w50_minimizers.hll,104941,2515.61,104950,8.88924,0.00353363
GCA_903891305.1_Streptococcus_thermophilus_CIRM_2101_genomic_k31_w50_minimizers.hll,104941,2446.96,104941,0,0
GCA_026159235.1_ASM2615923v1_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_001814695.1_ASM181469v1_genomic_k31_w50_minimizers.hll,104941,2542.45,104980,39.1201,0.0153868
GCA_003675025.1_ASM367502v1_genomic_k31_w50_minimizers.hll,104941,2456.25,104941,0,0
GCA_023109615.1_ASM2310961v1_genomic_k31_w50_minimizers.hll,104941,2437.67,104977,35.5625,0.0145887
GCA_009717665.1_ASM971766v1_genomic_k31_w50_minimizers.hll,104941,2508.61,104941,0,0
GCA_001469295.1_ASM146929v1_genomic_k31_w50_minimizers.hll,104941,2660.83,105015,73.7079,0.0277011
GCA_041802885.1_ASM4180288v1_genomic_k31_w50_minimizers.hll,104941,2485.32,104943,1.78211,0.000717054
GCA_025909075.2_ASM2590907v2_genomic_k31_w50_minimizers.hll,104941,2586.89,105042,100.972,0.0390321
GCA_052116505.1_ASM5211650v1_genomic_k31_w50_minimizers.hll,104941,2426.07,104941,0,0
GCA_026159705.1_ASM2615970v1_genomic_k31_w50_minimizers.hll,104941,2493.47,104941,0,0
GCA_015265145.1_ASM1526514v1_genomic_k31_w50_minimizers.hll,104941,2462.06,104941,0,0
GCA_021293735.1_ASM2129373v1_genomic_k31_w50_minimizers.hll,104941,2564.65,105028,87.171,0.0339894
GCA_002096615.1_ASM209661v1_genomic_k31_w50_minimizers.hll,104941,2459.74,104941,0,0
GCA_015700295.1_ASM1570029v1_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_020184685.1_Mecat2_v._JAN-2020_genomic_k31_w50_minimizers.hll,104941,2492.31,104941,0.0273398,1.09697e-05
GCA_042854115.1_ASM4285411v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_009496835.1_ASM949683v1_genomic_k31_w50_minimizers.hll,104941,2495.8,104941,0,0
GCA_027686535.1_ASM2768653v1_genomic_k31_w50_minimizers.hll,104941,2516.77,104995,53.3528,0.0211989
GCA_020531355.1_ASM2053135v1_genomic_k31_w50_minimizers.hll,104941,2513.28,104941,0,0
GCA_000960035.1_ASM96003v1_genomic_k31_w50_minimizers.hll,104941,2442.32,104941,0,0
GCA_030536825.1_ASM3053682v1_genomic_k31_w50_minimizers.hll,104941,2301.31,104941,0,0
GCA_039031075.1_ASM3903107v1_genomic_k31_w50_minimizers.hll,104941,2441.16,104941,0,0
GCA_001068945.1_ASM106894v1_genomic_k31_w50_minimizers.hll,104941,2471.36,104970,28.4481,0.0115111
GCA_022736755.1_ASM2273675v1_genomic_k31_w50_minimizers.hll,104941,2339.33,104941,0.000433966,1.85508e-07
GCA_903932585.1_Ssal_L50_V4_genomic_k31_w50_minimizers.hll,104941,2612.67,105013,71.9279,0.0275304
GCA_039750335.1_ASM3975033v1_genomic_k31_w50_minimizers.hll,104941,2584.54,104968,26.6696,0.0103189
GCA_003942985.1_ASM394298v1_genomic_k31_w50_minimizers.hll,104941,2508.61,104985,43.7898,0.0174558
GCA_946189125.1_B21_S42_genomic_k31_w50_minimizers.hll,104941,2484.16,104941,0,0
GCA_041514255.1_ASM4151425v1_genomic_k31_w50_minimizers.hll,104941,2452.77,104941,0,0
GCA_001068775.1_ASM106877v1_genomic_k31_w50_minimizers.hll,104941,2465.55,104941,0,0
GCA_003674925.1_ASM367492v1_genomic_k31_w50_minimizers.hll,104941,2459.74,104942,0.888769,0.000361327
GCA_905372585.1_SRR9217422-mag-bin.1_genomic_k31_w50_minimizers.hll,104941,2452.77,104941,0,0
GCA_002096675.1_ASM209667v1_genomic_k31_w50_minimizers.hll,104941,2469.04,104941,0,0
GCA_032073825.1_ASM3207382v1_genomic_k31_w50_minimizers.hll,104941,2494.63,104992,51.1287,0.0204955
GCA_047465625.1_ASM4746562v1_genomic_k31_w50_minimizers.hll,104941,2426.07,104941,0,0
GCA_022723435.1_ASM2272343v1_genomic_k31_w50_minimizers.hll,104941,2417.96,104941,0,0
GCA_036737045.1_ASM3673704v1_genomic_k31_w50_minimizers.hll,104941,2335.87,105080,138.83,0.059434
GCA_027664625.1_ASM2766462v1_genomic_k31_w50_minimizers.hll,104941,2435.35,104941,0,0
GCA_011421455.1_ASM1142145v1_genomic_k31_w50_minimizers.hll,104941,2512.11,104941,0,0
GCA_003942765.1_ASM394276v1_genomic_k31_w50_minimizers.hll,104941,2572.84,104990,48.9047,0.0190081
GCA_000714455.1_De_Novo_Assembly_genomic_k31_w50_minimizers.hll,104941,2531.94,104941,0,0
GCA_012641825.1_ASM1264182v1_genomic_k31_w50_minimizers.hll,104941,2496.96,104941,0,0
GCA_000283635.1_ASM28363v1_genomic_k31_w50_minimizers.hll,104941,2485.32,104941,0,0
GCA_016838525.1_ASM1683852v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_946186085.1_12P_S5_genomic_k31_w50_minimizers.hll,104941,2444.64,104941,0,0
GCA_047463475.1_ASM4746347v1_genomic_k31_w50_minimizers.hll,104941,2493.47,104941,0,0
GCA_050846535.1_ASM5084653v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_021296905.1_ASM2129690v1_genomic_k31_w50_minimizers.hll,104941,2574.01,104957,16.0001,0.00621604
GCA_000180055.1_ASM18005v1_genomic_k31_w50_minimizers.hll,104941,2492.31,104941,0,0
GCA_032557775.1_ASM3255777v1_genomic_k31_w50_minimizers.hll,104941,2375.13,104941,0,0
GCA_053207265.1_ASM5320726v1_genomic_k31_w50_minimizers.hll,104941,2506.28,104941,0,0
GCA_000648525.1_ASM64852v1_genomic_k31_w50_minimizers.hll,104941,2698.51,105025,83.6102,0.0309838
GCA_003944465.1_ASM394446v1_genomic_k31_w50_minimizers.hll,104941,2609.15,104948,6.66614,0.00255491
GCA_016127555.1_ASM1612755v1_genomic_k31_w50_minimizers.hll,104941,2463.22,104941,0,0
GCA_041431755.1_ASM4143175v1_genomic_k31_w50_minimizers.hll,104941,2534.27,104941,0,0
GCA_000229365.2_SMUT6-NEX_3-202_genomic_k31_w50_minimizers.hll,104941,2434.19,104941,0,0
GCA_977063885.1_SAT908_genomic_k31_w50_minimizers.hll,104941,2526.1,104941,0,0
GCA_042844005.1_MGCS35973_genomic_k31_w50_minimizers.hll,104941,2520.27,104941,0,0
GCA_042821045.1_MGGS36030_genomic_k31_w50_minimizers.hll,104941,2510.94,104941,0,0
GCA_905371845.1_SRR9217392-mag-bin.17_genomic_k31_w50_minimizers.hll,104941,2460.9,104941,0,0
GCA_903909965.1_Ssal_F1-8_v3_genomic_k31_w50_minimizers.hll,104941,2508.61,104941,0,0
GCA_965275795.1_SGG42_genomic_k31_w50_minimizers.hll,104941,2530.77,104941,0,0
GCA_900459355.1_41906_A02_genomic_k31_w50_minimizers.hll,104941,2534.27,104941,0,0
GCA_019449815.1_ASM1944981v1_genomic_k31_w50_minimizers.hll,104941,2452.77,104941,0,0
GCA_026160865.1_ASM2616086v1_genomic_k31_w50_minimizers.hll,104941,2450.44,104941,0,0
GCA_032379635.1_ASM3237963v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_000228325.2_SMUT2-NEX_9-367_genomic_k31_w50_minimizers.hll,104941,2466.71,104941,0,0
GCA_028823545.1_ASM2882354v1_genomic_k31_w50_minimizers.hll,104941,2435.35,104941,0,0
GCA_003697375.1_ASM369737v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104941,0,0
GCA_977063705.1_SAT749_genomic_k31_w50_minimizers.hll,104941,2533.11,104941,0.0520759,2.05581e-05
GCA_023926425.1_ASM2392642v1_genomic_k31_w50_minimizers.hll,104941,2455.09,104941,0,0
GCA_041432595.1_ASM4143259v1_genomic_k31_w50_minimizers.hll,104941,2472.52,104941,0,0
GCA_900459295.1_42197_F02_genomic_k31_w50_minimizers.hll,104941,2397.11,104941,0,0
GCA_026157785.1_ASM2615778v1_genomic_k31_w50_minimizers.hll,104941,2471.36,104941,0,0
GCA_047947245.1_ASM4794724v1_genomic_k31_w50_minimizers.hll,104941,2441.16,104941,0,0
GCA_047462835.1_ASM4746283v1_genomic_k31_w50_minimizers.hll,104941,2536.61,104941,0,0
GCA_026159745.1_ASM2615974v1_genomic_k31_w50_minimizers.hll,104941,2448.12,104941,0,0
GCA_009717715.1_ASM971771v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_976990695.1_SRR27543530_binner12_Refined_50_genomic_k31_w50_minimizers.hll,104941,2443.48,104941,0,0
GCA_963527545.1_ERR9969205_bin.30_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2480.67,104941,0,0
GCA_927911205.1_ERR3827214_bin.2_metaWRAP_v1.1_MAG_genomic_k31_w50_minimizers.hll,104941,2406.37,104941,0,0
GCA_008329445.1_ASM832944v1_genomic_k31_w50_minimizers.hll,104941,2550.62,104941,0,0
GCA_901544225.1_42880_E01_genomic_k31_w50_minimizers.hll,104941,2513.28,104941,0,0
GCA_030226345.1_ASM3022634v1_genomic_k31_w50_minimizers.hll,104941,2522.61,104941,0,0
GCA_900490715.1_G1552_genomic_k31_w50_minimizers.hll,104941,2527.27,105012,71.1491,0.0281525
GCA_959599525.1_SRR16244405_bin.4_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2463.22,104941,0,0
GCA_000227885.2_SMUT1-NEX_6-53_genomic_k31_w50_minimizers.hll,104941,2479.5,104970,28.4481,0.0114733
GCA_024295885.1_ASM2429588v1_genomic_k31_w50_minimizers.hll,104941,2407.53,104941,0,0
GCA_959026975.1_SRR20881988_bin.7_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2414.48,104941,0,0
GCA_036797845.1_ASM3679784v1_genomic_k31_w50_minimizers.hll,104941,3462.38,105954,1012.73,0.292495
GCA_023062155.1_ASM2306215v1_genomic_k31_w50_minimizers.hll,104941,2445.8,104941,0,0
GCA_040760025.1_ASM4076002v1_genomic_k31_w50_minimizers.hll,104941,2624.4,104952,11.0031,0.00419259
GCA_016766775.1_ASM1676677v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104941,0,0
GCA_043674005.1_ASM4367400v1_genomic_k31_w50_minimizers.hll,104941,2536.61,104941,0,0
GCA_000375505.1_ASM37550v1_genomic_k31_w50_minimizers.hll,104941,2517.94,104962,20.4455,0.00811993
GCA_000228225.2_SMUT2-NEX_3-352_genomic_k31_w50_minimizers.hll,104941,2476.01,104941,0,0
GCA_032060025.1_ASM3206002v1_genomic_k31_w50_minimizers.hll,104941,2705.59,105175,233.262,0.0862148
GCA_042909985.1_MGCS35757_genomic_k31_w50_minimizers.hll,104941,2507.45,104941,0,0
GCA_001808815.1_ASM180881v1_genomic_k31_w50_minimizers.hll,104941,2520.27,104963,21.3346,0.0084652
GCA_949447195.1_extra-SRR5574494.30_1677764830_genomic_k31_w50_minimizers.hll,104941,2227.83,104941,0,0
GCA_959023595.1_ERR10149264_bin.18_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2317.43,104941,0,0
GCA_032379895.1_ASM3237989v1_genomic_k31_w50_minimizers.hll,104941,2467.87,104941,0,0
GCA_053204025.1_ASM5320402v1_genomic_k31_w50_minimizers.hll,104941,2426.07,104952,10.8917,0.00448944
GCA_023278025.1_ASM2327802v1_genomic_k31_w50_minimizers.hll,104941,2442.32,104941,0,0
GCA_026157425.1_ASM2615742v1_genomic_k31_w50_minimizers.hll,104941,2440,104941,0,0
GCA_946223945.1_3P_genomic_k31_w50_minimizers.hll,104941,2482.99,104941,0,0
GCA_047001745.1_ASM4700174v1_genomic_k31_w50_minimizers.hll,104941,2598.6,105063,122.236,0.0470391
GCA_001546835.2_ASM154683v2_genomic_k31_w50_minimizers.hll,104941,2613.84,105107,165.264,0.0632265
GCA_009738205.1_ASM973820v1_genomic_k31_w50_minimizers.hll,104941,2453.93,104941,0,0
GCA_034178945.1_ASM3417894v1_genomic_k31_w50_minimizers.hll,104941,2423.76,104941,0,0
GCA_900475725.1_46166_D01_genomic_k31_w50_minimizers.hll,104941,2544.78,104941,0,0
GCA_003172975.1_ASM317297v1_genomic_k31_w50_minimizers.hll,104941,2469.04,104941,0,0
GCA_003454475.1_ASM345447v1_genomic_k31_w50_minimizers.hll,104941,2452.77,104942,0.444383,0.000181176
GCA_042832205.1_MGCS36034_genomic_k31_w50_minimizers.hll,104941,2527.27,104941,0,0
GCA_018499535.1_ASM1849953v1_genomic_k31_w50_minimizers.hll,104941,2391.32,104941,0,0
